world_id,cell_id,c_gen_level,mu_ceil_level,replicate,content_hash,case_status,false_m0_rejection,fired,boundary_counts_m1,boundary_counts_m2,boundary_counts_m3,evaluable_m1,evaluable_m2,evaluable_m3,evaluable_sufficient_m1,evaluable_sufficient_m2,evaluable_sufficient_m3,practical_wins_m1,practical_wins_m2,practical_wins_m3,boundary_limited,mu_max_at_clip_share,pin_at_ceiling_share,n_fit_rows,n_contact_fits,n_unresolved_fits,mu_inf,phi_p,scale,coefficient
V2C|E0|gnone_c1e3|r016,gnone_c1e3,gnone,c1e3,16,5d3e1f3b334b5edaa94a64d8847fb16778d33ec78ceefb8a9d438e85cefae89a,BOUNDARY_LIMITED,False,,0,0,21,30,30,9,True,True,False,8,6,3,True,0.0,0.4666666666666667,1080,84,83,0.24741914285983993,1.213507100650162,1.72029065043753,0.3753909322143094
V2C|E0|gnone_c1e4|r016,gnone_c1e4,gnone,c1e4,16,5d3e1f3b334b5edaa94a64d8847fb16778d33ec78ceefb8a9d438e85cefae89a,BOUNDARY_LIMITED,False,,0,0,21,30,30,9,True,True,False,8,6,3,True,0.0,0.4666666666666667,1080,84,83,0.24741914285983993,1.213507100650162,1.72029065043753,0.3753909322143094
V2C|E0|gnone_copen|r016,gnone_copen,gnone,copen,16,5d3e1f3b334b5edaa94a64d8847fb16778d33ec78ceefb8a9d438e85cefae89a,BOUNDARY_LIMITED,False,,0,0,16,30,30,14,True,True,False,8,6,4,True,0.0,0.3111111111111111,1080,56,53,0.24741914285983993,1.213507100650162,1.72029065043753,0.3753909322143094
V2C|E0|g1e3_c1e3|r017,g1e3_c1e3,g1e3,c1e3,17,823cc19c3ad55f9da7430051e907dcf67979e7d1a0ba558dafe3d0ddce49f149,BOUNDARY_LIMITED,False,,0,3,9,30,27,21,True,True,False,8,5,2,True,0.0,0.12222222222222222,1080,32,31,0.18099106721073427,1.674541560324029,1.297213847726227,0.49875494769194056
V2C|E0|g1e3_c1e4|r017,g1e3_c1e4,g1e3,c1e4,17,823cc19c3ad55f9da7430051e907dcf67979e7d1a0ba558dafe3d0ddce49f149,BOUNDARY_LIMITED,False,,0,3,8,30,27,22,True,True,False,8,5,2,True,0.0,0.1111111111111111,1080,30,28,0.18099106721073427,1.674541560324029,1.297213847726227,0.49875494769194056
V2C|E0|g1e3_copen|r017,g1e3_copen,g1e3,copen,17,823cc19c3ad55f9da7430051e907dcf67979e7d1a0ba558dafe3d0ddce49f149,M0_NOT_REJECTED,False,,0,3,4,30,27,26,True,True,True,8,5,2,False,0.0,0.044444444444444446,1080,18,18,0.18099106721073427,1.674541560324029,1.297213847726227,0.49875494769194056
V2C|E0|g1e4_c1e3|r017,g1e4_c1e3,g1e4,c1e3,17,6ed2b050a2391e9f01031b36b28f10bda47b5c1080a6a7d3fea666755dfc21d5,BOUNDARY_LIMITED,False,,0,3,9,30,27,21,True,True,False,8,5,2,True,0.0,0.12222222222222222,1080,32,31,0.18099106721073427,1.674541560324029,1.297213847726227,0.49875494769194056
V2C|E0|g1e4_c1e4|r017,g1e4_c1e4,g1e4,c1e4,17,6ed2b050a2391e9f01031b36b28f10bda47b5c1080a6a7d3fea666755dfc21d5,BOUNDARY_LIMITED,False,,0,3,8,30,27,22,True,True,False,8,5,2,True,0.0,0.11666666666666667,1080,31,28,0.18099106721073427,1.674541560324029,1.297213847726227,0.49875494769194056
V2C|E0|g1e4_copen|r017,g1e4_copen,g1e4,copen,17,6ed2b050a2391e9f01031b36b28f10bda47b5c1080a6a7d3fea666755dfc21d5,M0_NOT_REJECTED,False,,0,3,4,30,27,26,True,True,True,8,5,2,False,0.0,0.044444444444444446,1080,18,18,0.18099106721073427,1.674541560324029,1.297213847726227,0.49875494769194056
V2C|E0|gnone_c1e3|r017,gnone_c1e3,gnone,c1e3,17,136368c03bb2a07fd9075be502b533d095fc83bf2cf22f92319bb0c4cd3ee16d,BOUNDARY_LIMITED,False,,0,2,9,30,28,21,True,True,False,8,6,2,True,0.0,0.12777777777777777,1080,33,28,0.18099106721073427,1.674541560324029,1.297213847726227,0.49875494769194056
V2C|E0|gnone_c1e4|r017,gnone_c1e4,gnone,c1e4,17,136368c03bb2a07fd9075be502b533d095fc83bf2cf22f92319bb0c4cd3ee16d,BOUNDARY_LIMITED,False,,0,2,8,30,28,22,True,True,False,8,6,2,True,0.0,0.12222222222222222,1080,32,25,0.18099106721073427,1.674541560324029,1.297213847726227,0.49875494769194056
V2C|E0|gnone_copen|r017,gnone_copen,gnone,copen,17,136368c03bb2a07fd9075be502b533d095fc83bf2cf22f92319bb0c4cd3ee16d,M0_NOT_REJECTED,False,,0,2,4,30,28,26,True,True,True,8,6,2,False,0.0,0.044444444444444446,1080,18,14,0.18099106721073427,1.674541560324029,1.297213847726227,0.49875494769194056
V2C|E0|g1e3_c1e3|r018,g1e3_c1e3,g1e3,c1e3,18,92f73e5f0d61e9574329d84d8d8870075bc7d39a5e3fd65ae2477ff0fb0af672,M0_NOT_REJECTED,False,,0,0,6,30,30,24,True,True,True,4,9,5,False,0.0,0.03888888888888889,1080,7,6,0.18737973547570672,1.2934871110978134,1.4469997195812996,0.4503843196390665
V2C|E0|g1e3_c1e4|r018,g1e3_c1e4,g1e3,c1e4,18,92f73e5f0d61e9574329d84d8d8870075bc7d39a5e3fd65ae2477ff0fb0af672,M0_NOT_REJECTED,False,,0,0,6,30,30,24,True,True,True,4,9,5,False,0.0,0.03333333333333333,1080,6,6,0.18737973547570672,1.2934871110978134,1.4469997195812996,0.4503843196390665
V2C|E0|g1e3_copen|r018,g1e3_copen,g1e3,copen,18,92f73e5f0d61e9574329d84d8d8870075bc7d39a5e3fd65ae2477ff0fb0af672,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,4,9,5,False,0.0,0.022222222222222223,1080,4,4,0.18737973547570672,1.2934871110978134,1.4469997195812996,0.4503843196390665
V2C|E0|g1e4_c1e3|r018,g1e4_c1e3,g1e4,c1e3,18,92f73e5f0d61e9574329d84d8d8870075bc7d39a5e3fd65ae2477ff0fb0af672,M0_NOT_REJECTED,False,,0,0,6,30,30,24,True,True,True,4,9,5,False,0.0,0.03888888888888889,1080,7,6,0.18737973547570672,1.2934871110978134,1.4469997195812996,0.4503843196390665
V2C|E0|g1e4_c1e4|r018,g1e4_c1e4,g1e4,c1e4,18,92f73e5f0d61e9574329d84d8d8870075bc7d39a5e3fd65ae2477ff0fb0af672,M0_NOT_REJECTED,False,,0,0,6,30,30,24,True,True,True,4,9,5,False,0.0,0.03333333333333333,1080,6,6,0.18737973547570672,1.2934871110978134,1.4469997195812996,0.4503843196390665
V2C|E0|g1e4_copen|r018,g1e4_copen,g1e4,copen,18,92f73e5f0d61e9574329d84d8d8870075bc7d39a5e3fd65ae2477ff0fb0af672,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,4,9,5,False,0.0,0.022222222222222223,1080,4,4,0.18737973547570672,1.2934871110978134,1.4469997195812996,0.4503843196390665
V2C|E0|gnone_c1e3|r018,gnone_c1e3,gnone,c1e3,18,92f73e5f0d61e9574329d84d8d8870075bc7d39a5e3fd65ae2477ff0fb0af672,M0_NOT_REJECTED,False,,0,0,6,30,30,24,True,True,True,4,9,5,False,0.0,0.03888888888888889,1080,7,6,0.18737973547570672,1.2934871110978134,1.4469997195812996,0.4503843196390665
V2C|E0|gnone_c1e4|r018,gnone_c1e4,gnone,c1e4,18,92f73e5f0d61e9574329d84d8d8870075bc7d39a5e3fd65ae2477ff0fb0af672,M0_NOT_REJECTED,False,,0,0,6,30,30,24,True,True,True,4,9,5,False,0.0,0.03333333333333333,1080,6,6,0.18737973547570672,1.2934871110978134,1.4469997195812996,0.4503843196390665
V2C|E0|gnone_copen|r018,gnone_copen,gnone,copen,18,92f73e5f0d61e9574329d84d8d8870075bc7d39a5e3fd65ae2477ff0fb0af672,M0_NOT_REJECTED,False,,0,0,4,30,30,26,True,True,True,4,9,5,False,0.0,0.022222222222222223,1080,4,4,0.18737973547570672,1.2934871110978134,1.4469997195812996,0.4503843196390665
V2C|E0|g1e3_c1e3|r019,g1e3_c1e3,g1e3,c1e3,19,e20a0d40c22418f183f7b634cb9ed1b786b99ac2b743c07855d386a7b85e9a9f,M0_NOT_REJECTED,False,,0,1,3,30,29,27,True,True,True,6,12,11,False,0.0,0.027777777777777776,1080,8,7,0.2948739391983568,1.2450854003482708,1.2253275027588681,0.4980577729374843
V2C|E0|g1e3_c1e4|r019,g1e3_c1e4,g1e3,c1e4,19,e20a0d40c22418f183f7b634cb9ed1b786b99ac2b743c07855d386a7b85e9a9f,M0_NOT_REJECTED,False,,0,1,2,30,29,28,True,True,True,6,12,11,False,0.0,0.022222222222222223,1080,7,6,0.2948739391983568,1.2450854003482708,1.2253275027588681,0.4980577729374843
V2C|E0|g1e3_copen|r019,g1e3_copen,g1e3,copen,19,e20a0d40c22418f183f7b634cb9ed1b786b99ac2b743c07855d386a7b85e9a9f,M0_NOT_REJECTED,False,,0,1,2,30,29,28,True,True,True,6,12,11,False,0.0,0.011111111111111112,1080,5,5,0.2948739391983568,1.2450854003482708,1.2253275027588681,0.4980577729374843
V2C|E0|g1e4_c1e3|r019,g1e4_c1e3,g1e4,c1e3,19,e20a0d40c22418f183f7b634cb9ed1b786b99ac2b743c07855d386a7b85e9a9f,M0_NOT_REJECTED,False,,0,1,3,30,29,27,True,True,True,6,12,11,False,0.0,0.027777777777777776,1080,8,7,0.2948739391983568,1.2450854003482708,1.2253275027588681,0.4980577729374843
V2C|E0|g1e4_c1e4|r019,g1e4_c1e4,g1e4,c1e4,19,e20a0d40c22418f183f7b634cb9ed1b786b99ac2b743c07855d386a7b85e9a9f,M0_NOT_REJECTED,False,,0,1,2,30,29,28,True,True,True,6,12,11,False,0.0,0.022222222222222223,1080,7,6,0.2948739391983568,1.2450854003482708,1.2253275027588681,0.4980577729374843
V2C|E0|g1e4_copen|r019,g1e4_copen,g1e4,copen,19,e20a0d40c22418f183f7b634cb9ed1b786b99ac2b743c07855d386a7b85e9a9f,M0_NOT_REJECTED,False,,0,1,2,30,29,28,True,True,True,6,12,11,False,0.0,0.011111111111111112,1080,5,5,0.2948739391983568,1.2450854003482708,1.2253275027588681,0.4980577729374843
V2C|E0|gnone_c1e3|r019,gnone_c1e3,gnone,c1e3,19,e20a0d40c22418f183f7b634cb9ed1b786b99ac2b743c07855d386a7b85e9a9f,M0_NOT_REJECTED,False,,0,1,3,30,29,27,True,True,True,6,12,11,False,0.0,0.027777777777777776,1080,8,7,0.2948739391983568,1.2450854003482708,1.2253275027588681,0.4980577729374843
V2C|E0|gnone_c1e4|r019,gnone_c1e4,gnone,c1e4,19,e20a0d40c22418f183f7b634cb9ed1b786b99ac2b743c07855d386a7b85e9a9f,M0_NOT_REJECTED,False,,0,1,2,30,29,28,True,True,True,6,12,11,False,0.0,0.022222222222222223,1080,7,6,0.2948739391983568,1.2450854003482708,1.2253275027588681,0.4980577729374843
V2C|E0|gnone_copen|r019,gnone_copen,gnone,copen,19,e20a0d40c22418f183f7b634cb9ed1b786b99ac2b743c07855d386a7b85e9a9f,M0_NOT_REJECTED,False,,0,1,2,30,29,28,True,True,True,6,12,11,False,0.0,0.011111111111111112,1080,5,5,0.2948739391983568,1.2450854003482708,1.2253275027588681,0.4980577729374843
V2C|E0|g1e3_c1e3|r020,g1e3_c1e3,g1e3,c1e3,20,68447f2722e478ddbf53a4aa1165947b8a3ccbdf0859bd8a579769a33fb7fe5e,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,6,7,8,True,0.0,0.15,1080,27,26,0.29293088029782177,1.239702447116659,1.6803704561954345,0.3325993013754091
V2C|E0|g1e3_c1e4|r020,g1e3_c1e4,g1e3,c1e4,20,68447f2722e478ddbf53a4aa1165947b8a3ccbdf0859bd8a579769a33fb7fe5e,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,6,7,8,True,0.0,0.14444444444444443,1080,26,25,0.29293088029782177,1.239702447116659,1.6803704561954345,0.3325993013754091
V2C|E0|g1e3_copen|r020,g1e3_copen,g1e3,copen,20,68447f2722e478ddbf53a4aa1165947b8a3ccbdf0859bd8a579769a33fb7fe5e,BOUNDARY_LIMITED,False,,0,0,7,30,30,23,True,True,False,6,7,9,True,0.0,0.08333333333333333,1080,15,15,0.29293088029782177,1.239702447116659,1.6803704561954345,0.3325993013754091
V2C|E0|g1e4_c1e3|r020,g1e4_c1e3,g1e4,c1e3,20,68447f2722e478ddbf53a4aa1165947b8a3ccbdf0859bd8a579769a33fb7fe5e,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,6,7,8,True,0.0,0.15,1080,27,26,0.29293088029782177,1.239702447116659,1.6803704561954345,0.3325993013754091
V2C|E0|g1e4_c1e4|r020,g1e4_c1e4,g1e4,c1e4,20,68447f2722e478ddbf53a4aa1165947b8a3ccbdf0859bd8a579769a33fb7fe5e,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,6,7,8,True,0.0,0.14444444444444443,1080,26,25,0.29293088029782177,1.239702447116659,1.6803704561954345,0.3325993013754091
V2C|E0|g1e4_copen|r020,g1e4_copen,g1e4,copen,20,68447f2722e478ddbf53a4aa1165947b8a3ccbdf0859bd8a579769a33fb7fe5e,BOUNDARY_LIMITED,False,,0,0,7,30,30,23,True,True,False,6,7,9,True,0.0,0.08333333333333333,1080,15,15,0.29293088029782177,1.239702447116659,1.6803704561954345,0.3325993013754091
V2C|E0|gnone_c1e3|r020,gnone_c1e3,gnone,c1e3,20,68447f2722e478ddbf53a4aa1165947b8a3ccbdf0859bd8a579769a33fb7fe5e,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,6,7,8,True,0.0,0.15,1080,27,26,0.29293088029782177,1.239702447116659,1.6803704561954345,0.3325993013754091
V2C|E0|gnone_c1e4|r020,gnone_c1e4,gnone,c1e4,20,68447f2722e478ddbf53a4aa1165947b8a3ccbdf0859bd8a579769a33fb7fe5e,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,6,7,8,True,0.0,0.14444444444444443,1080,26,25,0.29293088029782177,1.239702447116659,1.6803704561954345,0.3325993013754091
V2C|E0|gnone_copen|r020,gnone_copen,gnone,copen,20,68447f2722e478ddbf53a4aa1165947b8a3ccbdf0859bd8a579769a33fb7fe5e,BOUNDARY_LIMITED,False,,0,0,7,30,30,23,True,True,False,6,7,9,True,0.0,0.08333333333333333,1080,15,15,0.29293088029782177,1.239702447116659,1.6803704561954345,0.3325993013754091
V2C|E0|g1e3_c1e3|r021,g1e3_c1e3,g1e3,c1e3,21,3b39f1818b78834998e20deb713ba43f476a160df0087ee43e03ddea25759a1d,BOUNDARY_LIMITED,False,,0,1,10,30,29,20,True,True,False,6,4,2,True,0.0,0.15,1080,32,32,0.27088045249884074,1.4725920626293005,1.6531141605844744,0.26605193293614476
V2C|E0|g1e3_c1e4|r021,g1e3_c1e4,g1e3,c1e4,21,3b39f1818b78834998e20deb713ba43f476a160df0087ee43e03ddea25759a1d,BOUNDARY_LIMITED,False,,0,1,8,30,29,22,True,True,False,6,4,2,True,0.0,0.14444444444444443,1080,31,28,0.27088045249884074,1.4725920626293005,1.6531141605844744,0.26605193293614476
V2C|E0|g1e3_copen|r021,g1e3_copen,g1e3,copen,21,3b39f1818b78834998e20deb713ba43f476a160df0087ee43e03ddea25759a1d,BOUNDARY_LIMITED,False,,0,1,8,30,29,22,True,True,False,6,4,3,True,0.0,0.07222222222222222,1080,18,18,0.27088045249884074,1.4725920626293005,1.6531141605844744,0.26605193293614476
V2C|E0|g1e4_c1e3|r021,g1e4_c1e3,g1e4,c1e3,21,7fef9a3b50f6013007370cabf9cf315dc0cfbee169bc1c06cd0ef0706f9294ce,BOUNDARY_LIMITED,False,,0,1,10,30,29,20,True,True,False,6,4,2,True,0.0,0.15,1080,32,32,0.27088045249884074,1.4725920626293005,1.6531141605844744,0.26605193293614476
V2C|E0|g1e4_c1e4|r021,g1e4_c1e4,g1e4,c1e4,21,7fef9a3b50f6013007370cabf9cf315dc0cfbee169bc1c06cd0ef0706f9294ce,BOUNDARY_LIMITED,False,,0,1,8,30,29,22,True,True,False,6,4,2,True,0.0,0.14444444444444443,1080,31,28,0.27088045249884074,1.4725920626293005,1.6531141605844744,0.26605193293614476
V2C|E0|g1e4_copen|r021,g1e4_copen,g1e4,copen,21,7fef9a3b50f6013007370cabf9cf315dc0cfbee169bc1c06cd0ef0706f9294ce,BOUNDARY_LIMITED,False,,0,1,8,30,29,22,True,True,False,6,4,3,True,0.0,0.07222222222222222,1080,18,18,0.27088045249884074,1.4725920626293005,1.6531141605844744,0.26605193293614476
V2C|E0|gnone_c1e3|r021,gnone_c1e3,gnone,c1e3,21,004f23dd08b324d2a191063d30695ecc12850e21cdde31fa02915a2ac88eebae,BOUNDARY_LIMITED,False,,0,1,10,30,29,20,True,True,False,6,4,2,True,0.0,0.15,1080,32,32,0.27088045249884074,1.4725920626293005,1.6531141605844744,0.26605193293614476
V2C|E0|gnone_c1e4|r021,gnone_c1e4,gnone,c1e4,21,004f23dd08b324d2a191063d30695ecc12850e21cdde31fa02915a2ac88eebae,BOUNDARY_LIMITED,False,,0,1,8,30,29,22,True,True,False,6,4,2,True,0.0,0.14444444444444443,1080,31,28,0.27088045249884074,1.4725920626293005,1.6531141605844744,0.26605193293614476
V2C|E0|gnone_copen|r021,gnone_copen,gnone,copen,21,004f23dd08b324d2a191063d30695ecc12850e21cdde31fa02915a2ac88eebae,BOUNDARY_LIMITED,False,,0,1,8,30,29,22,True,True,False,6,4,3,True,0.0,0.07222222222222222,1080,18,18,0.27088045249884074,1.4725920626293005,1.6531141605844744,0.26605193293614476
V2C|E0|g1e3_c1e3|r022,g1e3_c1e3,g1e3,c1e3,22,a4d380c71f985f691aa65dff3296c6ed79ecfd0ec4aab50bc91e0498785afa4f,BOUNDARY_LIMITED,False,,0,5,14,30,25,16,True,True,False,5,5,4,True,0.0,0.21666666666666667,1080,50,47,0.2178269477875011,1.3391062150610198,1.762390199099497,0.5457819662119019
V2C|E0|g1e3_c1e4|r022,g1e3_c1e4,g1e3,c1e4,22,a4d380c71f985f691aa65dff3296c6ed79ecfd0ec4aab50bc91e0498785afa4f,BOUNDARY_LIMITED,False,,0,5,14,30,25,16,True,True,False,5,5,4,True,0.0,0.2111111111111111,1080,49,46,0.2178269477875011,1.3391062150610198,1.762390199099497,0.5457819662119019
V2C|E0|g1e3_copen|r022,g1e3_copen,g1e3,copen,22,a4d380c71f985f691aa65dff3296c6ed79ecfd0ec4aab50bc91e0498785afa4f,BOUNDARY_LIMITED,False,,0,5,9,30,25,21,True,True,False,5,5,5,True,0.0,0.10555555555555556,1080,30,25,0.2178269477875011,1.3391062150610198,1.762390199099497,0.5457819662119019
V2C|E0|g1e4_c1e3|r022,g1e4_c1e3,g1e4,c1e3,22,b604524bdb3b783088e9cd0c4ae87936099503534a5e9a6cb9eb7b26a6564abf,BOUNDARY_LIMITED,False,,0,5,14,30,25,16,True,True,False,5,5,4,True,0.0,0.21666666666666667,1080,50,47,0.2178269477875011,1.3391062150610198,1.762390199099497,0.5457819662119019
V2C|E0|g1e4_c1e4|r022,g1e4_c1e4,g1e4,c1e4,22,b604524bdb3b783088e9cd0c4ae87936099503534a5e9a6cb9eb7b26a6564abf,BOUNDARY_LIMITED,False,,0,5,14,30,25,16,True,True,False,5,5,4,True,0.0,0.2111111111111111,1080,49,45,0.2178269477875011,1.3391062150610198,1.762390199099497,0.5457819662119019
V2C|E0|g1e4_copen|r022,g1e4_copen,g1e4,copen,22,b604524bdb3b783088e9cd0c4ae87936099503534a5e9a6cb9eb7b26a6564abf,BOUNDARY_LIMITED,False,,0,5,9,30,25,21,True,True,False,5,5,5,True,0.0,0.10555555555555556,1080,30,25,0.2178269477875011,1.3391062150610198,1.762390199099497,0.5457819662119019
V2C|E0|gnone_c1e3|r022,gnone_c1e3,gnone,c1e3,22,750294a1a0c268744a90813525bdd07a8d011fc8b0271f50d47ca194e5717711,BOUNDARY_LIMITED,False,,0,5,14,30,25,16,True,True,False,7,5,4,True,0.0,0.21666666666666667,1080,48,46,0.2178269477875011,1.3391062150610198,1.762390199099497,0.5457819662119019
V2C|E0|gnone_c1e4|r022,gnone_c1e4,gnone,c1e4,22,750294a1a0c268744a90813525bdd07a8d011fc8b0271f50d47ca194e5717711,BOUNDARY_LIMITED,False,,0,5,14,30,25,16,True,True,False,7,5,4,True,0.0,0.2111111111111111,1080,47,45,0.2178269477875011,1.3391062150610198,1.762390199099497,0.5457819662119019
V2C|E0|gnone_copen|r022,gnone_copen,gnone,copen,22,750294a1a0c268744a90813525bdd07a8d011fc8b0271f50d47ca194e5717711,BOUNDARY_LIMITED,False,,0,5,9,30,25,21,True,True,False,7,5,5,True,0.0,0.1111111111111111,1080,29,26,0.2178269477875011,1.3391062150610198,1.762390199099497,0.5457819662119019
V2C|E0|g1e3_c1e3|r023,g1e3_c1e3,g1e3,c1e3,23,6eecb05c140eb561c3e416479e3f4bd7f230f1f0d659c236fd32e5d1898e73c0,BOUNDARY_LIMITED,False,,0,5,26,30,25,4,True,True,False,6,8,0,True,0.0,0.6166666666666667,1080,117,114,0.18035980263354234,1.6972529862721424,1.265458254567333,0.3120156009462729
V2C|E0|g1e3_c1e4|r023,g1e3_c1e4,g1e3,c1e4,23,6eecb05c140eb561c3e416479e3f4bd7f230f1f0d659c236fd32e5d1898e73c0,BOUNDARY_LIMITED,False,,0,5,25,30,25,5,True,True,False,6,8,0,True,0.0,0.5944444444444444,1080,113,110,0.18035980263354234,1.6972529862721424,1.265458254567333,0.3120156009462729
V2C|E0|g1e3_copen|r023,g1e3_copen,g1e3,copen,23,6eecb05c140eb561c3e416479e3f4bd7f230f1f0d659c236fd32e5d1898e73c0,BOUNDARY_LIMITED,False,,0,5,20,30,25,10,True,True,False,6,8,0,True,0.0,0.4388888888888889,1080,85,81,0.18035980263354234,1.6972529862721424,1.265458254567333,0.3120156009462729
V2C|E0|g1e4_c1e3|r023,g1e4_c1e3,g1e4,c1e3,23,9aad18383cfccf31719e9ff3a6acde0fb143d0afe8ff02ea861fade7b9188873,BOUNDARY_LIMITED,False,,0,4,26,30,26,4,True,True,False,6,9,1,True,0.0,0.6611111111111111,1080,124,119,0.18035980263354234,1.6972529862721424,1.265458254567333,0.3120156009462729
V2C|E0|g1e4_c1e4|r023,g1e4_c1e4,g1e4,c1e4,23,9aad18383cfccf31719e9ff3a6acde0fb143d0afe8ff02ea861fade7b9188873,BOUNDARY_LIMITED,False,,0,4,26,30,26,4,True,True,False,6,9,1,True,0.0,0.6333333333333333,1080,119,118,0.18035980263354234,1.6972529862721424,1.265458254567333,0.3120156009462729
V2C|E0|g1e4_copen|r023,g1e4_copen,g1e4,copen,23,9aad18383cfccf31719e9ff3a6acde0fb143d0afe8ff02ea861fade7b9188873,BOUNDARY_LIMITED,False,,0,4,21,30,26,9,True,True,False,6,9,1,True,0.0,0.4777777777777778,1080,91,88,0.18035980263354234,1.6972529862721424,1.265458254567333,0.3120156009462729
V2C|E0|gnone_c1e3|r023,gnone_c1e3,gnone,c1e3,23,43b1bc8b232ae618ecef072858bbd96270b520dc0c3f8027afede9f2c054e50f,BOUNDARY_LIMITED,False,,0,2,27,30,28,3,True,True,False,6,10,2,True,0.0,0.8722222222222222,1080,160,159,0.18035980263354234,1.6972529862721424,1.265458254567333,0.3120156009462729
V2C|E0|gnone_c1e4|r023,gnone_c1e4,gnone,c1e4,23,43b1bc8b232ae618ecef072858bbd96270b520dc0c3f8027afede9f2c054e50f,BOUNDARY_LIMITED,False,,0,2,27,30,28,3,True,True,False,6,10,2,True,0.0,0.8611111111111112,1080,158,157,0.18035980263354234,1.6972529862721424,1.265458254567333,0.3120156009462729
V2C|E0|gnone_copen|r023,gnone_copen,gnone,copen,23,43b1bc8b232ae618ecef072858bbd96270b520dc0c3f8027afede9f2c054e50f,BOUNDARY_LIMITED,False,,0,2,27,30,28,3,True,True,False,6,10,2,True,0.0,0.7888888888888889,1080,145,141,0.18035980263354234,1.6972529862721424,1.265458254567333,0.3120156009462729
V2C|E0|g1e3_c1e3|r024,g1e3_c1e3,g1e3,c1e3,24,82800f4387bc94d8140afd0a505055c6654f937fb38b03d8230da7c1d70435af,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,9,9,2,True,0.0,0.2,1080,36,35,0.22576096634729256,1.420189401255398,1.2639791477512925,0.43280712347027595
V2C|E0|g1e3_c1e4|r024,g1e3_c1e4,g1e3,c1e4,24,82800f4387bc94d8140afd0a505055c6654f937fb38b03d8230da7c1d70435af,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,9,9,2,True,0.0,0.19444444444444445,1080,35,35,0.22576096634729256,1.420189401255398,1.2639791477512925,0.43280712347027595
V2C|E0|g1e3_copen|r024,g1e3_copen,g1e3,copen,24,82800f4387bc94d8140afd0a505055c6654f937fb38b03d8230da7c1d70435af,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,9,9,2,True,0.0,0.1388888888888889,1080,25,21,0.22576096634729256,1.420189401255398,1.2639791477512925,0.43280712347027595
V2C|E0|g1e4_c1e3|r024,g1e4_c1e3,g1e4,c1e3,24,82800f4387bc94d8140afd0a505055c6654f937fb38b03d8230da7c1d70435af,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,9,9,2,True,0.0,0.2,1080,36,35,0.22576096634729256,1.420189401255398,1.2639791477512925,0.43280712347027595
V2C|E0|g1e4_c1e4|r024,g1e4_c1e4,g1e4,c1e4,24,82800f4387bc94d8140afd0a505055c6654f937fb38b03d8230da7c1d70435af,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,9,9,2,True,0.0,0.19444444444444445,1080,35,35,0.22576096634729256,1.420189401255398,1.2639791477512925,0.43280712347027595
V2C|E0|g1e4_copen|r024,g1e4_copen,g1e4,copen,24,82800f4387bc94d8140afd0a505055c6654f937fb38b03d8230da7c1d70435af,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,9,9,2,True,0.0,0.1388888888888889,1080,25,21,0.22576096634729256,1.420189401255398,1.2639791477512925,0.43280712347027595
V2C|E0|gnone_c1e3|r024,gnone_c1e3,gnone,c1e3,24,82800f4387bc94d8140afd0a505055c6654f937fb38b03d8230da7c1d70435af,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,9,9,2,True,0.0,0.2,1080,36,35,0.22576096634729256,1.420189401255398,1.2639791477512925,0.43280712347027595
V2C|E0|gnone_c1e4|r024,gnone_c1e4,gnone,c1e4,24,82800f4387bc94d8140afd0a505055c6654f937fb38b03d8230da7c1d70435af,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,9,9,2,True,0.0,0.19444444444444445,1080,35,35,0.22576096634729256,1.420189401255398,1.2639791477512925,0.43280712347027595
V2C|E0|gnone_copen|r024,gnone_copen,gnone,copen,24,82800f4387bc94d8140afd0a505055c6654f937fb38b03d8230da7c1d70435af,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,9,9,2,True,0.0,0.1388888888888889,1080,25,21,0.22576096634729256,1.420189401255398,1.2639791477512925,0.43280712347027595
V2C|E0|g1e3_c1e3|r025,g1e3_c1e3,g1e3,c1e3,25,1df2a365ed545800a3f41e438296d2b5515d1975cf2a5c289877c83dd4a08028,M0_NOT_REJECTED,False,,0,1,0,30,29,30,True,True,True,4,5,8,False,0.0,0.0,1080,1,1,0.26181962385416213,1.29408888460248,1.2813979821239312,0.32896897700887184
