group_key,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source
IVUXTESCPZUGJC,c1ccc(Oc2ccccc2)cc1,291.0895,35.0,3.0,2.0,2.0,9.0,41.57000000000001,0.25,2.0,2.0,0.0,1.0,LCSB
IXSZQYVWNJNRAL,c1ccc(C2=NC(c3ccccc3)CO2)cc1,360.177,49.0,4.0,3.0,2.0,10.0,30.82,0.19230769230769232,1.0,2.0,0.0,2.0,LCSB
IYAZLDLPUNDVAG,c1ccc(-n2nc3ccccc3n2)cc1,324.207,49.0,3.0,3.0,3.0,11.0,50.94,0.16666666666666666,3.0,1.0,0.0,0.0,LCSB
IYIKLHRQXLHMJQ,O=C(c1ccccc1)c1coc2ccccc12,646.031,60.0,11.0,3.0,3.0,12.0,42.68,0.1935483870967742,1.0,3.0,0.0,2.0,LCSB
JAEZSIYNWDWMMN,__ACYCLIC__JAEZSIYNWDWMMN,119.0637,17.0,0.0,0.0,0.0,1.0,15.27,0.42857142857142855,2.0,0.0,1.0,0.0,LCSB
JBDHZKLJNAIJNC,c1ccc(Oc2ccccn2)cc1,350.059,37.0,6.0,2.0,2.0,11.0,57.650000000000006,0.2916666666666667,1.0,4.0,0.0,2.0,LCSB
JBIJLHTVPXGSAM,c1ccc2ccccc2c1,144.0808,20.0,0.0,2.0,2.0,7.5,26.02,0.09090909090909091,1.0,0.0,0.0,0.0,LCSB
JCCNYMKQOSZNPW,c1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,383.1521,50.0,1.0,4.0,2.0,12.0,42.43,0.18518518518518517,2.0,2.0,0.0,1.0,LCSB
JCICIFOYVSPMHG,O=C1Cc2ccccc2N1c1ccccc1,278.0134,27.0,1.0,3.0,2.0,10.0,20.310000000000002,0.2222222222222222,1.0,1.0,0.0,2.0,LCSB
JHWNWJKBPDFINM,O=C1CCCCCCCCCCCN1,198.1852,37.0,0.0,1.0,0.0,2.0,29.1,0.14285714285714285,1.0,1.0,0.0,0.0,LCSB
JJAPPCJXQFKMJL,c1ccc(-c2ccnn2-c2ccccc2)cc1,363.0973,41.0,5.0,3.0,3.0,12.5,44.120000000000005,0.28,2.0,2.0,1.0,2.0,LCSB
JJJPNTQYUJPWGQ,c1ccc(CCCc2ccccn2)cc1,198.1277,30.0,4.0,2.0,2.0,8.0,12.89,0.06666666666666667,1.0,0.0,0.0,0.0,LCSB
JLFNLZLINWHATN,__ACYCLIC__JLFNLZLINWHATN,239.1489,38.0,13.0,0.0,0.0,0.0,77.38000000000001,0.375,0.0,6.0,0.0,0.0,LCSB
JLRGJRBPOGGCBT,c1ccccc1,271.1111,36.0,5.0,1.0,1.0,7.0,75.27000000000001,0.3333333333333333,2.0,3.0,1.0,0.0,LCSB
JLYFCTQDENRSOL,c1ccsc1,276.082,35.0,5.0,1.0,1.0,4.5,29.54,0.29411764705882354,1.0,2.0,1.0,1.0,LCSB
JNELGWHKGNBSMD,O=c1c2ccccc2oc2ccccc12,197.0597,23.0,0.0,3.0,3.0,12.0,30.21,0.13333333333333333,0.0,2.0,0.0,0.0,LCSB
JNRLEMMIVRBKJE,c1ccc(Cc2ccccc2)cc1,255.1856,41.0,4.0,2.0,2.0,8.0,6.48,0.10526315789473684,2.0,0.0,0.0,0.0,LCSB
JOOMJVFZQRQWKR,c1cnc2ccnn2c1,374.0934,44.0,8.0,2.0,2.0,9.0,84.18,0.4166666666666667,3.0,5.0,1.0,0.0,LCSB
JRBJSXQPQWSCCF,c1ccc(-c2ccccc2)cc1,245.1285,34.0,3.0,2.0,2.0,8.0,70.5,0.2222222222222222,2.0,2.0,0.0,0.0,LCSB
JRBPAEWTRLWTQC,__ACYCLIC__JRBPAEWTRLWTQC,186.2216,40.0,10.0,0.0,0.0,0.0,26.02,0.07692307692307693,1.0,0.0,0.0,0.0,LCSB
JTEGQNOMFQHVDC,O=c1ncccn1[C@H]1CSCO1,230.0594,26.0,2.0,2.0,1.0,6.0,90.37,0.4666666666666667,3.0,3.0,1.0,0.0,LCSB
JUVSRZCUMWZBFK,c1ccccc1,196.1332,31.0,5.0,1.0,1.0,4.0,43.7,0.21428571428571427,1.0,2.0,0.0,0.0,LCSB
JWAZRIHNYRIHIV,c1ccc2ccccc2c1,145.0648,19.0,0.0,2.0,2.0,7.5,20.23,0.09090909090909091,0.0,1.0,0.0,0.0,LCSB
JWUCHKBSVLQQCO,c1ccc(C(Cn2cncn2)c2ccccc2)cc1,302.1099,35.0,4.0,3.0,3.0,11.5,50.94,0.2727272727272727,3.0,1.0,0.0,2.0,LCSB
JWYUFVNJZUSCSM,c1ccc2[nH]cnc2c1,134.0713,17.0,0.0,2.0,2.0,7.0,54.699999999999996,0.3,3.0,0.0,0.0,0.0,LCSB
KAJICSGLHKRDLN,S=C(NC1CCCCC1)NC1CCCCC1,241.1733,40.0,2.0,2.0,0.0,3.0,24.06,0.1875,2.0,0.0,1.0,0.0,LCSB
KCXZNSGUUQJJTR,c1ccccc1,335.2217,54.0,12.0,1.0,1.0,6.0,52.60000000000001,0.16666666666666666,0.0,4.0,0.0,0.0,LCSB
KDGDTPNBDMVKHC,O=C1Nc2cc(CN[C@H]3CCCN[C@H]3c3ccccc3)ccc2[C@H]2C[C@@H]12,420.2646,64.0,6.0,5.0,2.0,12.0,53.6,0.16129032258064516,3.0,2.0,0.0,0.0,LCSB
KFFQABQEJATQAT,__ACYCLIC__KFFQABQEJATQAT,189.142,32.0,6.0,0.0,0.0,1.0,24.06,0.25,2.0,0.0,1.0,0.0,LCSB
KIEDNEWSYUYDSN,O=C1CCON1Cc1ccccc1,240.0786,30.0,2.0,2.0,1.0,6.0,29.54,0.25,1.0,2.0,0.0,1.0,LCSB
KJCVRFUGPWSIIH,c1ccc2ccccc2c1,145.0648,19.0,0.0,2.0,2.0,7.5,20.23,0.09090909090909091,0.0,1.0,0.0,0.0,LCSB
KLGMSAOQDHLCOS,__ACYCLIC__KLGMSAOQDHLCOS,330.0593,39.0,8.0,0.0,0.0,3.0,65.07000000000001,0.47368421052631576,1.0,5.0,2.0,0.0,LCSB
KNHGNICBXADRMC,c1ccc(N2CCOCC2)cc1,297.1445,41.0,6.0,2.0,1.0,6.0,74.07,0.3333333333333333,2.0,5.0,0.0,0.0,LCSB
KOKXXPKAPFSRCR,O=c1cc(Oc2ccccc2)c2cncnc2[nH]1,377.142,45.0,5.0,3.0,3.0,12.5,89.27000000000001,0.3333333333333333,4.0,3.0,0.0,2.0,LCSB
KQSABULTKYLFEV,c1ccc2ccccc2c1,159.0917,22.0,0.0,2.0,2.0,7.5,52.04,0.16666666666666666,2.0,0.0,0.0,0.0,LCSB
KRNUKKZDGDAWBF,c1ccccc1,180.1383,30.0,4.0,1.0,1.0,4.0,23.47,0.15384615384615385,1.0,1.0,0.0,0.0,LCSB
KTALPKYXQZGAEG,O=c1c2ccccc2sc2ccccc12,255.0838,32.0,1.0,3.0,3.0,12.0,17.07,0.1111111111111111,0.0,1.0,1.0,0.0,LCSB
KVJXBPDAXMEYOA,C1=C[C@H]2O[C@]23CC[C@H]2[C@@H]4CCCC4CC[C@@H]2C3C1,330.2064,51.0,0.0,5.0,0.0,8.0,76.78,0.16666666666666666,1.0,3.0,0.0,0.0,LCSB
KYFWUBJMTHVBIF,O=C(N[C@@H]1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1ccncc1,397.1659,50.0,3.0,5.0,3.0,17.0,74.66,0.2,4.0,2.0,0.0,0.0,LCSB
KZHGPDSVHSDCMX,c1ccc2scnc2c1,181.043,20.0,1.0,2.0,2.0,7.0,48.14,0.3333333333333333,2.0,1.0,1.0,0.0,LCSB
LAKWINYVWJPHQW,O=C1c2ccccc2C(=O)N1c1ccccc1,324.1594,45.0,3.0,3.0,2.0,11.0,57.61000000000001,0.16666666666666666,1.0,3.0,0.0,0.0,LCSB
LGBYJXBCVZKJBL,O=C1CCCCCN1SSN1CCCCCC1=O,289.1039,38.0,3.0,2.0,0.0,4.0,40.620000000000005,0.3333333333333333,2.0,2.0,2.0,0.0,LCSB
LIAWQASKBFCRNR,c1ccccc1,224.1281,33.0,5.0,1.0,1.0,5.0,58.56,0.25,1.0,3.0,0.0,0.0,LCSB
LJOZMWRYMKECFF,O=C(Nc1ccccc1)c1ccccc1,323.988,26.0,2.0,2.0,2.0,9.0,29.1,0.1875,1.0,1.0,0.0,1.0,LCSB
LLEMOWNGBBNAJR,c1ccc(-c2ccccc2)cc1,171.0804,23.0,1.0,2.0,2.0,8.0,20.23,0.07692307692307693,0.0,1.0,0.0,0.0,LCSB
LMEKQMALGUDUQG,c1nc(Sc2cnc[nH]2)c2[nH]cnc2n1,278.0455,26.0,3.0,3.0,3.0,11.5,115.42000000000002,0.5263157894736842,7.0,2.0,1.0,0.0,LCSB
LMTIGABGABPAGU,c1ccc2c(c1)CCO2,164.107,25.0,0.0,2.0,1.0,5.0,35.25,0.16666666666666666,1.0,1.0,0.0,0.0,LCSB
LOUPRKONTZGTKE,c1ccc2c(C[C@@H]3CC4CCN3CC4)ccnc2c1,325.1911,48.0,4.0,5.0,2.0,11.5,45.59,0.16666666666666666,2.0,2.0,0.0,0.0,LCSB
LQDARGUHUSPFNL,c1ccc(CCn2cncn2)cc1,372.0288,34.0,7.0,2.0,2.0,7.5,39.94,0.43478260869565216,3.0,1.0,0.0,6.0,LCSB
LUBJCRLGQSPQNN,c1ccccc1,137.0709,18.0,1.0,1.0,1.0,5.0,55.120000000000005,0.3,2.0,1.0,0.0,0.0,LCSB
LUVXHMJTVXZFPD,O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2,289.1547,41.0,2.0,5.0,1.0,9.0,50.80000000000001,0.23809523809523808,2.0,3.0,0.0,0.0,LCSB
MBIZFBDREVRUHY,c1ccccc1,183.0652,23.0,3.0,1.0,1.0,5.0,55.76,0.3076923076923077,0.0,4.0,0.0,0.0,LCSB
MESJRHHDBDCQTH,c1ccccc1,138.0913,21.0,1.0,1.0,1.0,4.0,23.47,0.2,1.0,1.0,0.0,0.0,LCSB
MEZLKOACVSPNER,c1ccccc1,188.1434,31.0,4.0,1.0,1.0,6.0,3.24,0.07142857142857142,1.0,0.0,0.0,0.0,LCSB
MGWAVDBGNNKXQV,c1ccccc1,279.1591,42.0,6.0,1.0,1.0,6.0,52.60000000000001,0.2,0.0,4.0,0.0,0.0,LCSB
MLKCGVHIFJBRCD,O=c1[nH]cnn1-c1ccccc1,412.0437,40.0,6.0,2.0,2.0,9.5,66.12,0.4230769230769231,3.0,3.0,0.0,5.0,LCSB
MMCJEAKINANSOL,c1ccccc1,195.095,27.0,1.0,1.0,1.0,5.0,15.27,0.23076923076923078,2.0,0.0,1.0,0.0,LCSB
MROJXXOCABQVEF,c1ccccc1,194.0812,25.0,3.0,1.0,1.0,6.0,66.4,0.2857142857142857,1.0,3.0,0.0,0.0,LCSB
MRQIXHXHHPWVIL,c1ccc(N=Nc2cccc3ccccc23)cc1,249.1022,31.0,2.0,3.0,3.0,12.5,44.95,0.15789473684210525,2.0,1.0,0.0,0.0,LCSB
MVQUJEUCFOGFJU,c1ccccc1,216.0786,28.0,5.0,1.0,1.0,4.0,43.7,0.2857142857142857,1.0,2.0,0.0,1.0,LCSB
MWKVXOJATACCCH,C1=NOC(c2ccccc2)(c2ccccc2)C1,296.1281,39.0,4.0,3.0,2.0,11.0,47.89,0.18181818181818182,1.0,3.0,0.0,0.0,LCSB
MWYHLEQJTQJHSS,c1ccc(OCCCCc2nnn[nH]2)cc1,319.1765,45.0,9.0,2.0,2.0,8.5,100.99000000000001,0.30434782608695654,4.0,3.0,0.0,0.0,LCSB
MXHTZQSKTCCMFG,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,288.1747,43.0,6.0,3.0,3.0,12.0,3.24,0.045454545454545456,1.0,0.0,0.0,0.0,LCSB
NBNTWDUNCHRWMT,c1ccc(C(c2ccccc2)c2cccnc2)cc1,330.0447,35.0,3.0,3.0,3.0,12.0,33.120000000000005,0.18181818181818182,1.0,1.0,0.0,2.0,LCSB
NEBPTMCRLHKPOB,c1ccc(Cc2ccccc2)cc1,194.0964,26.0,2.0,2.0,2.0,10.0,23.79,0.06666666666666667,1.0,0.0,0.0,0.0,LCSB
NEKOXWSIMFDGMA,c1ccccc1,310.1761,45.0,8.0,1.0,1.0,6.0,89.51999999999998,0.3181818181818182,3.0,4.0,0.0,0.0,LCSB
NHDHVHZZCFYRSB,c1ccc(Oc2ccc(OCCOc3ccccn3)cc2)cc1,322.1438,43.0,7.0,3.0,3.0,12.0,40.58,0.16666666666666666,1.0,3.0,0.0,0.0,LCSB
NHKWRRHZTGQJMT,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,481.3213,76.0,12.0,4.0,3.0,15.0,33.2,0.08333333333333333,2.0,1.0,0.0,0.0,LCSB
NHOWDZOIZKMVAI,c1ccc(C(c2ccccc2)c2cncnc2)cc1,331.0399,34.0,3.0,3.0,3.0,12.0,46.010000000000005,0.22727272727272727,2.0,1.0,0.0,2.0,LCSB
NHUHCSRWZMLRLA,O=S(=O)(Nc1ccno1)c1ccccc1,268.075,31.0,3.0,2.0,2.0,9.5,98.22,0.3888888888888889,3.0,3.0,1.0,0.0,LCSB
NHZLNPMOSADWGC,O=S(=O)(Nc1cnc2ccccc2n1)c1ccccc1,301.0754,33.0,3.0,3.0,3.0,13.5,97.97,0.3333333333333333,4.0,2.0,1.0,0.0,LCSB
NIBCDDKWFDEBEP,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn(Cc3ccccn3)nc12,566.2544,75.0,10.0,5.0,4.0,19.0,126.31,0.3,7.0,4.0,1.0,0.0,LCSB
NJDBZBVQIMZWPP,c1ncc(CCCCCCCc2ccc3c(n2)NCCC3)cn1,383.2442,58.0,10.0,3.0,2.0,10.0,88.0,0.21428571428571427,4.0,2.0,0.0,0.0,LCSB
NJGBTKGETPDVIK,c1ccccc1,165.091,24.0,3.0,1.0,1.0,5.0,37.3,0.16666666666666666,0.0,2.0,0.0,0.0,LCSB
NJPQAIBZIHNJDO,O=C1CCCN1,254.2478,49.0,11.0,1.0,0.0,2.0,20.310000000000002,0.1111111111111111,1.0,1.0,0.0,0.0,LCSB
NJXZWIIMWNEOGJ,O=C1N(S(=O)(=O)c2ccccc2)c2ccccc2[C@]1(c1ccccc1)N1CCCC1,630.1671,75.0,8.0,5.0,3.0,18.0,125.91999999999999,0.3023255813953488,3.0,8.0,1.0,1.0,LCSB
NKFNBVMJTSYZDV,__ACYCLIC__NKFNBVMJTSYZDV,274.2741,54.0,15.0,0.0,0.0,0.0,43.7,0.15789473684210525,1.0,2.0,0.0,0.0,LCSB
NUPJIGQFXCQJBK,O=C1CN=C(c2ccccn2)N1,306.1448,41.0,5.0,2.0,1.0,8.0,100.88,0.3181818181818182,3.0,4.0,0.0,0.0,LCSB
NVGOPFQZYCNLDU,O=c1cccnn1-c1ccccc1,304.0459,29.0,2.0,2.0,2.0,9.0,46.92,0.4,3.0,1.0,0.0,4.0,LCSB
NWBJYWHLCVSVIJ,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,226.1087,28.0,3.0,3.0,1.0,10.5,66.49000000000001,0.29411764705882354,5.0,0.0,0.0,0.0,LCSB
NWIVYGKSHSJHEF,c1ccc(Cc2ccccc2)cc1,311.2482,53.0,6.0,2.0,2.0,8.0,52.04,0.08695652173913043,2.0,0.0,0.0,0.0,LCSB
NWUWYYSKZYIQAE,c1ccccc1,321.2173,51.0,6.0,1.0,1.0,6.0,67.42999999999999,0.21739130434782608,2.0,3.0,0.0,0.0,LCSB
NXJCRELRQHZBQA,O=c1ccc2ccccc2o1,207.0652,25.0,2.0,2.0,2.0,8.5,48.67,0.26666666666666666,0.0,4.0,0.0,0.0,LCSB
NXQMCAOPTPLPRL,O=C(OCCOCCOC(=O)c1ccccc1)c1ccccc1,315.1227,41.0,8.0,2.0,2.0,10.0,61.830000000000005,0.21739130434782608,0.0,5.0,0.0,0.0,LCSB
OBZIQQJJIKNWNO,c1ccccc1,300.9616,27.0,4.0,1.0,1.0,5.0,27.69,0.4375,0.0,3.0,1.0,2.0,LCSB
OEMJXSVJXPIFMA,O=c1ccn(-c2ccccc2)c2ccc(Nc3ccccc3)cc12,505.0164,46.0,5.0,4.0,4.0,18.5,108.63,0.3235294117647059,2.0,5.0,0.0,4.0,LCSB
OIJHFHYPXWSVPF,c1ccc(Nc2ccccc2)cc1,199.0866,25.0,3.0,2.0,2.0,9.0,41.46,0.2,2.0,1.0,0.0,0.0,LCSB
OJPDDQSCZGTACX,c1ccccc1,182.1176,28.0,5.0,1.0,1.0,4.0,43.7,0.23076923076923078,1.0,2.0,0.0,0.0,LCSB
OMNKZBIFPJNNIO,__ACYCLIC__OMNKZBIFPJNNIO,170.1176,27.0,4.0,0.0,0.0,3.0,46.17,0.25,1.0,2.0,0.0,0.0,LCSB
OMSPUVWUIHNYCS,c1ccc(-c2nc(CCOc3cccc4[nH]ccc34)co2)cc1,391.1652,51.0,8.0,4.0,4.0,15.5,77.49,0.20689655172413793,2.0,4.0,0.0,0.0,LCSB
ONCZDRURRATYFI,C(=NOCc1ccccc1)c1ccccc1,409.137,48.0,7.0,2.0,2.0,11.0,69.48,0.3103448275862069,2.0,4.0,0.0,3.0,LCSB
ONWXNHPOAGOMTG,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,439.1864,58.0,10.0,3.0,2.0,13.0,104.22,0.25,2.0,6.0,0.0,0.0,LCSB
OSUHJPCHFDQAIT,c1ccc(Oc2cnc3ccccc3n2)cc1,373.095,43.0,6.0,3.0,3.0,12.5,70.54,0.2692307692307692,2.0,4.0,0.0,1.0,LCSB
OUDSBRTVNLOZBN,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccccc1,312.1376,42.0,3.0,2.0,1.0,8.0,78.50999999999999,0.3333333333333333,3.0,3.0,1.0,0.0,LCSB
OUGIDAPQYNCXRA,O=c1cc(-c2ccccc2)oc2ccc3ccccc3c12,273.091,33.0,1.0,4.0,4.0,16.0,30.21,0.09523809523809523,0.0,2.0,0.0,0.0,LCSB
OVEMTTZEBOCJDV,c1ccccc1,178.159,32.0,5.0,1.0,1.0,4.0,26.02,0.07692307692307693,1.0,0.0,0.0,0.0,LCSB
OWNAXTAAAQTBSP,c1ccccc1,280.1656,41.0,2.0,1.0,1.0,6.0,70.67,0.3,3.0,3.0,0.0,0.0,LCSB
OWRCNXZUPFZXOS,N=C(Nc1ccccc1)Nc1ccccc1,212.1182,29.0,2.0,2.0,2.0,9.0,47.910000000000004,0.1875,3.0,0.0,0.0,0.0,LCSB
OXEUETBFKVCRNP,c1ccc2c(c1)[nH]c1ccccc12,211.123,30.0,1.0,3.0,3.0,10.5,30.95,0.125,2.0,0.0,0.0,0.0,LCSB
PFRYFZZSECNQOL,c1ccc(N=Nc2ccccc2)cc1,226.1339,32.0,2.0,2.0,2.0,9.0,50.739999999999995,0.17647058823529413,3.0,0.0,0.0,0.0,LCSB
PHLBKPHSAVXXEF,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,372.1586,48.0,5.0,4.0,3.0,13.0,45.78,0.2692307692307692,5.0,1.0,0.0,1.0,LCSB
PJEIIBXJUDOMAN,c1ccccc1,164.107,25.0,1.0,1.0,1.0,5.0,29.1,0.16666666666666666,1.0,1.0,0.0,0.0,LCSB
PJVWKTKQMONHTI,O=c1oc2ccccc2cc1Cc1ccccc1,309.1121,39.0,4.0,3.0,3.0,13.5,67.50999999999999,0.17391304347826086,0.0,4.0,0.0,0.0,LCSB
PKOFBDHYTMYVGJ,c1ccccc1,215.0485,24.0,2.0,1.0,1.0,7.0,89.25999999999999,0.42857142857142855,2.0,3.0,1.0,0.0,LCSB
PNRAZZZISDRWMV,c1ccccc1,278.2115,47.0,1.0,1.0,1.0,5.0,38.33,0.15,1.0,2.0,0.0,0.0,LCSB
PNVNVHUZROJLTJ,c1ccc(CC2CCCCC2)cc1,278.2115,47.0,5.0,2.0,1.0,5.0,32.7,0.15,1.0,2.0,0.0,0.0,LCSB
POFWRMVFWIJXHP,c1ccc(CNc2ncnc3c2ncn3C2CCCCO2)cc1,310.1662,42.0,4.0,4.0,3.0,12.0,64.86,0.2608695652173913,5.0,1.0,0.0,0.0,LCSB
POZRVZJJTULAOH,C1=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2Cc2cnoc21,338.2115,52.0,0.0,5.0,1.0,10.5,46.260000000000005,0.12,1.0,2.0,0.0,0.0,LCSB
PQDRCVHHJPMGKO,O=C(NC1CCN(C2CC2)CC1)c1nc2ccccc2n1Cc1cc(-c2cccs2)on1,526.131,60.0,7.0,6.0,4.0,18.0,113.49,0.3055555555555556,5.0,4.0,1.0,1.0,LCSB
