instrument_type,ce_repr,n_rows,fewest_decimals_within_4ulp,ulps_from_that_rounding
Orbitrap,24.409280000000003,2,5.0,1.0
Orbitrap,24.466755000000003,4,6.0,1.0
Orbitrap,24.495352000000004,4,6.0,1.0
Orbitrap,24.51434148139395,1,,
Orbitrap,24.5587347865246,1,,
Orbitrap,24.566496000000004,3,6.0,1.0
Orbitrap,24.583299000000004,4,6.0,1.0
Orbitrap,24.586641000000004,4,6.0,1.0
Orbitrap,24.659616000000003,2,6.0,1.0
Orbitrap,24.666485999999995,5,6.0,1.0
Orbitrap,24.682761000000003,4,6.0,1.0
Orbitrap,24.71245727539065,1,,
Orbitrap,24.75565338134765,1,,
Orbitrap,24.75681915283205,1,,
Orbitrap,24.849576000000003,1,6.0,1.0
Orbitrap,24.896048000000004,1,6.0,1.0
Orbitrap,25.009327759422447,1,,
Orbitrap,25.040106000000005,5,6.0,1.0
Orbitrap,25.294040000000003,4,5.0,1.0
Orbitrap,25.523584000000003,1,6.0,1.0
Orbitrap,25.570998000000003,2,6.0,1.0
Orbitrap,25.572264000000004,3,6.0,1.0
Orbitrap,25.810188000000004,4,6.0,1.0
Orbitrap,25.827910000000003,1,5.0,1.0
Orbitrap,25.838532000000004,4,6.0,1.0
Orbitrap,25.845211000000003,3,6.0,1.0
Orbitrap,25.854032000000004,2,6.0,1.0
Orbitrap,25.923852000000004,4,6.0,1.0
Orbitrap,25.924392000000005,1,6.0,1.0
Orbitrap,25.955685000000003,2,6.0,1.0
Orbitrap,26.016449999999995,3,5.0,1.0
Orbitrap,26.103210000000004,1,5.0,1.0
Orbitrap,26.108516452031147,1,,
Orbitrap,26.192763000000003,1,6.0,1.0
Orbitrap,26.194212000000004,4,6.0,1.0
Orbitrap,26.196471000000003,1,6.0,1.0
Orbitrap,26.208603000000004,4,6.0,1.0
Orbitrap,26.259014892578147,1,,
Orbitrap,26.282087999999995,4,6.0,2.0
Orbitrap,26.291400000000003,1,4.0,1.0
Orbitrap,26.296560000000003,4,5.0,1.0
Orbitrap,26.309140000000003,2,5.0,1.0
Orbitrap,26.370891000000004,1,6.0,1.0
Orbitrap,26.414316000000003,1,6.0,1.0
Orbitrap,26.431223000000003,4,6.0,1.0
Orbitrap,26.553600000000003,1,4.0,1.0
Orbitrap,26.650161000000004,3,6.0,1.0
Orbitrap,26.652708000000004,4,6.0,1.0
Orbitrap,26.715910000000004,2,5.0,1.0
Orbitrap,26.717200000000005,1,4.0,2.0
Orbitrap,26.746641000000004,4,6.0,1.0
Orbitrap,26.7589978525302,1,,
Orbitrap,26.760937474750303,1,,
Orbitrap,26.814032000000005,2,6.0,1.0
Orbitrap,26.817461999999995,4,6.0,1.0
Orbitrap,26.916480000000004,1,5.0,1.0
Orbitrap,27.006696000000005,1,6.0,1.0
Orbitrap,27.017622000000003,4,6.0,1.0
Orbitrap,27.062484999999995,1,6.0,1.0
Orbitrap,27.186705000000003,2,6.0,1.0
Orbitrap,27.317640000000004,2,5.0,1.0
Orbitrap,27.365004000000003,1,6.0,1.0
Orbitrap,27.3651286343402,1,,
Orbitrap,27.372708000000003,4,6.0,1.0
Orbitrap,27.373600000000003,2,4.0,1.0
Orbitrap,27.389208000000004,1,6.0,1.0
Orbitrap,27.450598000000003,1,6.0,1.0
Orbitrap,27.606624000000004,8,6.0,1.0
Orbitrap,27.640017000000004,4,6.0,1.0
Orbitrap,27.724563000000003,4,6.0,1.0
Orbitrap,27.737904000000004,2,6.0,1.0
Orbitrap,27.813410999999995,1,6.0,1.0
Orbitrap,27.822340000000004,4,5.0,1.0
Orbitrap,27.84563039999999,1,7.0,3.0
Orbitrap,27.850732200000003,2,7.0,1.0
Orbitrap,27.85963012413735,1,,
Orbitrap,27.875211000000004,2,6.0,1.0
Orbitrap,27.884104000000004,1,6.0,1.0
Orbitrap,27.930632000000003,1,6.0,1.0
Orbitrap,28.102224000000003,4,6.0,1.0
Orbitrap,28.202140000000004,1,5.0,1.0
Orbitrap,28.210455000000003,4,6.0,1.0
Orbitrap,28.214479999999995,1,5.0,1.0
Orbitrap,28.226028000000003,7,6.0,1.0
Orbitrap,28.227910000000005,1,5.0,1.0
Orbitrap,28.241768000000004,1,6.0,1.0
Orbitrap,28.26440999999999,1,5.0,3.0
Orbitrap,28.305228000000003,1,6.0,1.0
Orbitrap,28.414120000000004,1,5.0,1.0
Orbitrap,28.415980000000005,1,5.0,1.0
Orbitrap,28.446390000000005,2,5.0,1.0
Orbitrap,28.452264000000003,5,6.0,1.0
Orbitrap,28.572888000000003,1,6.0,1.0
Orbitrap,28.572978000000003,2,6.0,1.0
Orbitrap,28.615312000000003,1,6.0,1.0
Orbitrap,28.615509000000003,4,6.0,1.0
Orbitrap,28.635300000000004,1,4.0,1.0
Orbitrap,28.637784000000003,1,6.0,1.0
Orbitrap,28.659016000000005,1,6.0,1.0
Orbitrap,28.731912000000005,4,6.0,1.0
Orbitrap,28.735586999999995,1,6.0,1.0
Orbitrap,28.813744000000003,1,6.0,1.0
Orbitrap,28.813800000000004,4,4.0,1.0
Orbitrap,28.921620000000004,1,5.0,1.0
Orbitrap,28.971207000000003,4,6.0,1.0
Orbitrap,29.000888000000003,1,6.0,1.0
Orbitrap,29.016120000000004,2,5.0,1.0
Orbitrap,29.052276000000003,2,6.0,1.0
Orbitrap,29.057208000000003,9,6.0,1.0
Orbitrap,29.162740000000003,1,5.0,1.0
Orbitrap,29.162755540000003,1,8.0,1.0
Orbitrap,29.16408599999999,1,6.0,3.0
Orbitrap,29.203945600000004,1,7.0,1.0
Orbitrap,29.2659175923473,1,,
Orbitrap,29.277990000000003,2,5.0,1.0
Orbitrap,29.314960000000003,1,5.0,1.0
Orbitrap,29.347389000000003,1,6.0,1.0
Orbitrap,29.408819999999995,2,5.0,1.0
Orbitrap,29.459550000000004,1,5.0,1.0
Orbitrap,29.472982000000005,4,6.0,2.0
Orbitrap,29.510770000000004,1,5.0,1.0
Orbitrap,29.562304999999995,1,6.0,1.0
Orbitrap,29.562600000000003,3,4.0,1.0
Orbitrap,29.602400000000003,1,4.0,1.0
Orbitrap,29.617168000000003,1,6.0,1.0
Orbitrap,29.709864000000003,4,6.0,1.0
Orbitrap,29.713330000000003,1,5.0,1.0
Orbitrap,29.718490000000003,1,5.0,1.0
Orbitrap,29.720234999999995,8,6.0,1.0
Orbitrap,29.758260000000003,1,5.0,1.0
Orbitrap,29.760710000000003,4,5.0,1.0
Orbitrap,29.862800000000004,1,4.0,1.0
Orbitrap,29.907176000000003,8,6.0,1.0
Orbitrap,29.920060000000003,1,5.0,1.0
Orbitrap,30.014740000000003,4,5.0,1.0
Orbitrap,30.021624000000003,8,6.0,1.0
Orbitrap,30.062394999999995,1,6.0,1.0
Orbitrap,30.093087999999995,2,6.0,2.0
Orbitrap,30.107380000000003,1,5.0,1.0
Orbitrap,30.165786000000004,2,6.0,1.0
Orbitrap,30.174781000000003,4,6.0,1.0
Orbitrap,30.176568000000003,1,6.0,1.0
Orbitrap,30.244494000000003,4,6.0,1.0
Orbitrap,30.256352000000003,5,6.0,1.0
Orbitrap,30.404450000000004,1,5.0,1.0
Orbitrap,30.426350000000003,1,5.0,1.0
Orbitrap,30.45570068359375,1,,
Orbitrap,30.463905000000004,4,6.0,1.0
Orbitrap,30.497208000000004,5,6.0,1.0
Orbitrap,30.558010000000003,1,5.0,1.0
Orbitrap,30.602421000000003,1,6.0,1.0
Orbitrap,30.604574000000003,2,6.0,1.0
Orbitrap,30.696471000000003,1,6.0,1.0
Orbitrap,30.721812000000003,4,6.0,1.0
Orbitrap,30.795300000000005,6,4.0,1.0
Orbitrap,30.853776000000003,1,6.0,1.0
Orbitrap,30.868299000000004,1,6.0,1.0
Orbitrap,30.959992000000003,4,6.0,1.0
Orbitrap,30.972351000000003,2,6.0,1.0
Orbitrap,30.977409999999995,6,5.0,1.0
Orbitrap,30.993492000000003,1,6.0,1.0
Orbitrap,31.058816000000004,1,6.0,1.0
Orbitrap,31.061460000000004,1,5.0,1.0
Orbitrap,31.072380000000003,4,5.0,1.0
Orbitrap,31.208672000000004,1,6.0,1.0
Orbitrap,31.211865000000003,1,6.0,1.0
Orbitrap,31.257476000000004,1,6.0,1.0
Orbitrap,31.321620000000003,1,5.0,1.0
Orbitrap,31.322796000000004,3,6.0,1.0
Orbitrap,31.329738000000003,5,6.0,1.0
Orbitrap,31.441920000000003,1,5.0,1.0
Orbitrap,31.454232000000005,1,6.0,1.0
Orbitrap,31.473299000000004,2,6.0,1.0
Orbitrap,31.520670000000003,1,5.0,1.0
Orbitrap,31.562052000000005,1,6.0,1.0
Orbitrap,31.563294000000003,2,6.0,1.0
Orbitrap,31.658746000000004,1,6.0,1.0
Orbitrap,31.692708000000003,1,6.0,1.0
Orbitrap,31.756181999999995,1,6.0,1.0
Orbitrap,31.778226000000004,4,6.0,1.0
Orbitrap,31.801602000000003,1,6.0,1.0
Orbitrap,31.807572000000004,4,6.0,1.0
Orbitrap,31.857384000000003,2,6.0,1.0
Orbitrap,31.920264000000003,1,6.0,1.0
Orbitrap,31.955067000000003,1,6.0,1.0
Orbitrap,32.01184000000001,1,5.0,1.0
Orbitrap,32.05909200000001,2,6.0,1.0
Orbitrap,32.06064000000001,1,5.0,1.0
Orbitrap,32.06227200000001,14,6.0,1.0
Orbitrap,32.112936000000005,2,6.0,1.0
Orbitrap,32.113330000000005,2,5.0,1.0
Orbitrap,32.116814999999995,4,6.0,1.0
Orbitrap,32.116969999999995,2,5.0,1.0
Orbitrap,32.118900000000004,4,4.0,1.0
Orbitrap,32.147374000000006,4,6.0,1.0
Orbitrap,32.159375999999995,4,6.0,1.0
Orbitrap,32.178515999999995,5,6.0,1.0
Orbitrap,32.206630000000004,1,5.0,1.0
Orbitrap,32.232654000000004,8,6.0,1.0
Orbitrap,32.316109999999995,2,5.0,1.0
Orbitrap,32.323401000000004,3,6.0,1.0
Orbitrap,32.400760000000005,1,5.0,1.0
Orbitrap,32.415150000000004,4,5.0,1.0
Orbitrap,32.489920000000005,1,5.0,1.0
Orbitrap,32.531400000000005,1,4.0,1.0
Orbitrap,32.540316000000004,1,6.0,1.0
Orbitrap,32.641881999999995,4,6.0,1.0
Orbitrap,32.715540000000004,4,5.0,1.0
Orbitrap,32.763812009999995,1,8.0,1.0
Orbitrap,32.76908399999999,2,6.0,1.0
Orbitrap,32.776188000000005,2,6.0,1.0
Orbitrap,32.78116800000001,2,6.0,1.0
Orbitrap,32.782188000000005,4,6.0,1.0
Orbitrap,32.87070000000001,4,4.0,1.0
Orbitrap,32.876144999999994,4,6.0,1.0
Orbitrap,32.89752800000001,1,6.0,1.0
Orbitrap,32.97150500000001,1,6.0,1.0
Orbitrap,33.004296000000004,1,6.0,1.0
Orbitrap,33.00854399999999,1,6.0,1.0
Orbitrap,33.01985499999999,4,6.0,1.0
Orbitrap,33.027722000000004,8,6.0,1.0
Orbitrap,33.127584000000006,1,6.0,1.0
Orbitrap,33.129839999999994,4,5.0,1.0
Orbitrap,33.135335999999995,8,6.0,1.0
Orbitrap,33.136976000000004,2,6.0,1.0
Orbitrap,33.146936000000004,2,6.0,1.0
Orbitrap,33.197275999999995,1,6.0,1.0
Orbitrap,33.21404999999999,1,5.0,1.0
Orbitrap,33.218720000000005,1,5.0,1.0
Orbitrap,33.224520000000005,2,5.0,1.0
Orbitrap,33.27336999999999,4,5.0,1.0
Orbitrap,33.308184000000004,2,6.0,1.0
Orbitrap,33.461175000000004,4,6.0,1.0
Orbitrap,33.483276000000004,1,6.0,1.0
Orbitrap,33.517540000000004,2,5.0,1.0
Orbitrap,33.604935000000005,1,6.0,1.0
Orbitrap,33.616260000000004,1,5.0,1.0
Orbitrap,33.618050000000004,8,5.0,1.0
Orbitrap,33.61851599999999,8,6.0,1.0
Orbitrap,33.667019999999994,7,5.0,1.0
Orbitrap,33.752292000000004,4,6.0,1.0
Orbitrap,33.76472999999999,4,5.0,1.0
Orbitrap,33.764745000000005,4,6.0,1.0
Orbitrap,33.76949400000001,4,6.0,1.0
Orbitrap,33.84256800000001,1,6.0,1.0
Orbitrap,33.84342899999999,4,6.0,1.0
Orbitrap,33.850691999999995,1,6.0,1.0
Orbitrap,33.852546000000004,5,6.0,1.0
Orbitrap,33.854364000000004,2,6.0,1.0
Orbitrap,33.857375999999995,1,6.0,1.0
Orbitrap,33.867239999999995,1,5.0,1.0
Orbitrap,33.873492000000006,1,6.0,1.0
Orbitrap,33.913439999999994,5,5.0,1.0
Orbitrap,33.914379999999994,2,5.0,1.0
Orbitrap,34.023357000000004,2,6.0,1.0
Orbitrap,34.082063999999995,1,6.0,1.0
Orbitrap,34.104023999999995,2,6.0,1.0
Orbitrap,34.195344000000006,1,6.0,1.0
Orbitrap,34.20779399999999,1,6.0,1.0
Orbitrap,34.209467999999994,5,6.0,1.0
Orbitrap,34.217040000000004,1,5.0,1.0
Orbitrap,34.242936799999995,2,7.0,1.0
Orbitrap,34.253457000000004,4,6.0,1.0
Orbitrap,34.254335999999995,1,6.0,1.0
Orbitrap,34.323972000000005,1,6.0,1.0
Orbitrap,34.337256000000004,7,6.0,1.0
Orbitrap,34.38811799999999,1,6.0,1.0
Orbitrap,34.401222000000004,2,6.0,1.0
Orbitrap,34.44698399999999,4,6.0,1.0
Orbitrap,34.484714999999994,1,6.0,1.0
Orbitrap,34.51750500000001,11,6.0,1.0
Orbitrap,34.561581999999994,6,6.0,1.0
Orbitrap,34.567415999999994,4,6.0,1.0
Orbitrap,34.574760000000005,2,5.0,1.0
Orbitrap,34.656510000000004,4,5.0,1.0
Orbitrap,34.672380000000004,1,5.0,1.0
Orbitrap,34.688483999999995,2,6.0,1.0
Orbitrap,34.692263999999994,1,6.0,1.0
Orbitrap,34.734128000000005,16,6.0,1.0
Orbitrap,34.81621500000001,4,6.0,1.0
Orbitrap,34.816644000000004,4,6.0,1.0
Orbitrap,34.817415999999994,2,6.0,1.0
Orbitrap,34.821659999999994,4,5.0,1.0
Orbitrap,34.925616000000005,4,6.0,1.0
Orbitrap,34.929531000000004,4,6.0,1.0
Orbitrap,34.941168000000005,3,6.0,1.0
Orbitrap,34.944804000000005,4,6.0,1.0
Orbitrap,34.974256000000004,4,6.0,1.0
Orbitrap,35.015980000000006,8,5.0,1.0
Orbitrap,35.05804799999999,1,6.0,1.0
Orbitrap,35.0668656425051,1,,
Orbitrap,35.109756000000004,4,6.0,1.0
Orbitrap,35.14655199999999,1,6.0,1.0
Orbitrap,35.16843599999999,4,6.0,1.0
Orbitrap,35.168628000000005,1,6.0,1.0
Orbitrap,35.172239999999995,1,5.0,1.0
Orbitrap,35.17406400000001,1,6.0,1.0
Orbitrap,35.177952000000005,1,6.0,1.0
Orbitrap,35.219088000000006,6,6.0,1.0
Orbitrap,35.24991000000001,1,5.0,1.0
Orbitrap,35.292047999999994,1,6.0,1.0
Orbitrap,35.299296000000005,2,6.0,1.0
Orbitrap,35.299837999999994,1,6.0,1.0
Orbitrap,35.303580000000004,4,5.0,1.0
Orbitrap,35.38885499999999,2,6.0,1.0
Orbitrap,35.426027999999995,4,6.0,1.0
Orbitrap,35.448198000000005,2,6.0,1.0
Orbitrap,35.475120000000004,4,5.0,1.0
Orbitrap,35.522530399999994,1,7.0,1.0
Orbitrap,35.528400000000005,5,4.0,1.0
Orbitrap,35.536944000000005,4,6.0,1.0
Orbitrap,35.537409999999994,2,5.0,1.0
Orbitrap,35.53761599999999,4,6.0,1.0
Orbitrap,35.539739999999995,2,5.0,1.0
Orbitrap,35.557317000000005,4,6.0,1.0
Orbitrap,35.563401000000006,1,6.0,1.0
Orbitrap,35.612840000000006,4,5.0,1.0
Orbitrap,35.64667200000001,1,6.0,1.0
Orbitrap,35.724402000000005,1,6.0,1.0
Orbitrap,35.756615999999994,4,6.0,1.0
Orbitrap,35.757777000000004,2,6.0,1.0
Orbitrap,35.765414400000004,1,7.0,1.0
Orbitrap,35.77444800000001,1,6.0,1.0
Orbitrap,35.868579999999994,2,5.0,1.0
Orbitrap,35.872544999999995,4,6.0,1.0
Orbitrap,35.929418000000005,4,6.0,1.0
Orbitrap,35.933432800000006,2,7.0,1.0
Orbitrap,36.005447999999994,1,6.0,1.0
Orbitrap,36.019127999999995,4,6.0,1.0
Orbitrap,36.12010000000001,6,4.0,1.0
Orbitrap,36.135948000000006,2,6.0,1.0
Orbitrap,36.154410000000006,1,5.0,1.0
Orbitrap,36.169042000000005,2,6.0,1.0
Orbitrap,36.227374000000005,2,6.0,1.0
Orbitrap,36.261078000000005,1,6.0,1.0
Orbitrap,36.344688000000005,1,6.0,1.0
Orbitrap,36.43806000000001,2,5.0,1.0
Orbitrap,36.486672000000006,1,6.0,1.0
Orbitrap,36.602880000000006,1,5.0,1.0
Orbitrap,36.72976799999999,1,6.0,1.0
Orbitrap,36.73901600000001,1,6.0,1.0
Orbitrap,36.75813899999999,2,6.0,1.0
Orbitrap,36.77582999999999,6,5.0,1.0
Orbitrap,36.81703999999999,8,5.0,1.0
Orbitrap,36.84974400000001,4,6.0,1.0
Orbitrap,36.85847999999999,1,5.0,1.0
Orbitrap,36.97985499999999,8,6.0,1.0
Orbitrap,37.023770000000006,1,5.0,1.0
Orbitrap,37.050675000000005,1,6.0,1.0
Orbitrap,37.22597999999999,4,5.0,1.0
Orbitrap,37.352880000000006,4,5.0,1.0
Orbitrap,37.49896999999999,4,5.0,1.0
Orbitrap,37.585944000000005,1,6.0,1.0
Orbitrap,37.623056000000005,1,6.0,1.0
Orbitrap,37.62480600000001,4,6.0,1.0
Orbitrap,37.63870000000001,2,4.0,1.0
Orbitrap,37.68985200000001,1,6.0,1.0
Orbitrap,37.820440000000005,4,5.0,1.0
Orbitrap,37.928520000000006,2,5.0,1.0
Orbitrap,37.955408000000006,1,6.0,1.0
Orbitrap,37.963702000000005,1,6.0,1.0
Orbitrap,38.164944000000006,1,6.0,1.0
Orbitrap,38.244696000000005,2,6.0,1.0
Orbitrap,38.246010000000005,4,5.0,1.0
Orbitrap,38.259963000000006,2,6.0,1.0
Orbitrap,38.28537600000001,1,6.0,1.0
Orbitrap,38.31411599999999,1,6.0,1.0
Orbitrap,38.40313499999999,4,6.0,1.0
Orbitrap,38.40495000000001,1,5.0,1.0
Orbitrap,38.50138499999999,2,6.0,1.0
Orbitrap,38.522304000000005,1,6.0,1.0
Orbitrap,38.53948499999999,1,6.0,1.0
Orbitrap,38.62827600000001,3,6.0,1.0
Orbitrap,38.781048000000006,2,6.0,1.0
Orbitrap,38.796147000000005,4,6.0,1.0
Orbitrap,38.88577800000001,4,6.0,1.0
Orbitrap,38.93477000000001,1,5.0,1.0
Orbitrap,38.95127600000001,2,6.0,1.0
Orbitrap,38.954696000000006,4,6.0,1.0
Orbitrap,38.970065000000005,1,6.0,1.0
Orbitrap,39.02053200000001,4,6.0,1.0
Orbitrap,39.076336000000005,2,6.0,1.0
Orbitrap,39.109384000000006,4,6.0,1.0
Orbitrap,39.12917039999999,1,7.0,1.0
Orbitrap,39.12985200000001,1,6.0,1.0
Orbitrap,39.14680800000001,2,6.0,1.0
Orbitrap,39.14822100000001,4,6.0,1.0
Orbitrap,39.18041600000001,2,6.0,1.0
Orbitrap,39.371736000000006,1,6.0,1.0
Orbitrap,39.444840000000006,6,5.0,1.0
Orbitrap,39.48299600000001,1,6.0,1.0
Orbitrap,39.513588000000006,1,6.0,1.0
Orbitrap,39.54005899999999,2,6.0,1.0
Orbitrap,39.541264000000005,2,6.0,1.0
Orbitrap,39.607116000000005,1,6.0,1.0
Orbitrap,39.62397599999999,4,6.0,1.0
Orbitrap,39.759465000000006,4,6.0,1.0
Orbitrap,39.871376000000005,14,6.0,1.0
Orbitrap,39.91104599999999,1,6.0,1.0
Orbitrap,39.920556000000005,4,6.0,1.0
Orbitrap,40.065872000000006,2,6.0,1.0
Orbitrap,40.096188000000005,1,6.0,1.0
Orbitrap,40.18770000000001,2,4.0,1.0
Orbitrap,40.35546200000001,1,6.0,1.0
Orbitrap,40.484944000000006,1,6.0,1.0
Orbitrap,40.48941800000001,2,6.0,1.0
Orbitrap,40.66425000000001,1,5.0,1.0
Orbitrap,40.69573200000001,4,6.0,1.0
Orbitrap,40.84550599999999,6,6.0,1.0
Orbitrap,40.89695400000001,1,6.0,1.0
Orbitrap,40.908840000000005,1,5.0,1.0
Orbitrap,40.94533199999999,1,6.0,1.0
Orbitrap,40.962416000000005,2,6.0,1.0
Orbitrap,40.97758399999999,1,6.0,1.0
Orbitrap,41.02438000000001,1,5.0,1.0
Orbitrap,41.12191000000001,1,5.0,1.0
Orbitrap,41.137935000000006,4,6.0,1.0
Orbitrap,41.18398199999999,1,6.0,1.0
Orbitrap,41.42908799999999,1,6.0,1.0
Orbitrap,41.44123200000001,1,6.0,1.0
Orbitrap,41.46055199999999,4,6.0,1.0
Orbitrap,41.587784000000006,1,6.0,1.0
Orbitrap,41.599872000000005,4,6.0,1.0
Orbitrap,41.605886000000005,1,6.0,1.0
Orbitrap,41.62631999999999,1,5.0,1.0
Orbitrap,41.89101599999999,1,6.0,1.0
Orbitrap,41.91336999999999,4,5.0,1.0
Orbitrap,41.91983679999999,1,7.0,1.0
Orbitrap,42.02032500000001,2,6.0,1.0
Orbitrap,42.027412000000005,4,6.0,1.0
Orbitrap,42.11832999999999,2,5.0,1.0
Orbitrap,42.178208000000005,1,6.0,1.0
Orbitrap,42.317955000000005,2,6.0,1.0
Orbitrap,42.400774000000006,6,6.0,1.0
Orbitrap,42.44736999999999,2,5.0,1.0
Orbitrap,42.62118000000001,4,5.0,1.0
Orbitrap,42.65965799999999,1,6.0,1.0
Orbitrap,42.74227200000001,2,6.0,1.0
Orbitrap,42.85520400000001,1,6.0,1.0
Orbitrap,42.85779399999999,1,6.0,1.0
Orbitrap,42.892016000000005,6,6.0,1.0
Orbitrap,42.90468799999999,1,6.0,1.0
Orbitrap,42.988524000000005,1,6.0,1.0
Orbitrap,43.03438299999999,4,6.0,1.0
Orbitrap,43.097868000000005,3,6.0,1.0
Orbitrap,43.120560000000005,1,5.0,1.0
Orbitrap,43.190098000000006,4,6.0,1.0
Orbitrap,43.20732000000001,1,5.0,1.0
Orbitrap,43.22070000000001,4,4.0,1.0
Orbitrap,43.22738400000001,1,6.0,1.0
Orbitrap,43.33441199999999,5,6.0,1.0
Orbitrap,43.361084000000005,4,6.0,1.0
Orbitrap,43.36532999999999,1,5.0,1.0
Orbitrap,43.36961599999999,1,6.0,1.0
Orbitrap,43.375440000000005,10,5.0,1.0
Orbitrap,43.387088000000006,1,6.0,1.0
Orbitrap,43.45384800000001,4,6.0,1.0
Orbitrap,43.47161500000001,2,6.0,1.0
Orbitrap,43.50914999999999,1,5.0,1.0
Orbitrap,43.568084000000006,1,6.0,1.0
Orbitrap,43.581168000000005,4,6.0,1.0
Orbitrap,43.681005000000006,4,6.0,1.0
Orbitrap,43.689310000000006,1,5.0,1.0
Orbitrap,43.710488000000005,4,6.0,1.0
Orbitrap,43.803903000000005,2,6.0,1.0
Orbitrap,43.85026800000001,1,6.0,1.0
Orbitrap,43.92345600000001,1,6.0,1.0
Orbitrap,43.967580000000005,1,5.0,1.0
Orbitrap,43.98746799999999,6,6.0,1.0
Orbitrap,44.058372000000006,1,6.0,1.0
Orbitrap,44.129475000000006,4,6.0,1.0
Orbitrap,44.22005899999999,2,6.0,1.0
Orbitrap,44.42118000000001,4,5.0,1.0
Orbitrap,44.422005000000006,4,6.0,1.0
Orbitrap,44.42467499999999,2,6.0,1.0
Orbitrap,44.515744000000005,2,6.0,1.0
Orbitrap,44.71806000000001,1,5.0,1.0
Orbitrap,44.76757500000001,6,6.0,1.0
Orbitrap,44.82345600000001,5,6.0,1.0
Orbitrap,44.855298000000005,13,6.0,1.0
Orbitrap,44.97094800000001,4,6.0,1.0
Orbitrap,45.01142999999999,1,5.0,1.0
Orbitrap,45.02209499999999,8,6.0,1.0
Orbitrap,45.029385000000005,4,6.0,1.0
Orbitrap,45.12342400000001,1,6.0,1.0
Orbitrap,45.12769599999999,1,6.0,1.0
Orbitrap,45.13571999999999,2,5.0,1.0
Orbitrap,45.264852000000005,1,6.0,1.0
Orbitrap,45.315855000000006,4,6.0,1.0
Orbitrap,45.32080499999999,4,6.0,1.0
Orbitrap,45.38550599999999,5,6.0,1.0
Orbitrap,45.421552000000005,8,6.0,1.0
Orbitrap,45.50672399999999,4,6.0,1.0
Orbitrap,45.608340000000005,1,5.0,1.0
Orbitrap,45.61696499999999,1,6.0,1.0
Orbitrap,45.62860499999999,1,6.0,1.0
Orbitrap,45.662372000000005,6,6.0,1.0
Orbitrap,45.72597999999999,1,5.0,1.0
Orbitrap,45.730692000000005,9,6.0,1.0
Orbitrap,45.743736000000006,2,6.0,1.0
Orbitrap,45.74581200000001,4,6.0,1.0
Orbitrap,45.798753000000005,3,6.0,1.0
Orbitrap,45.911736000000005,4,6.0,1.0
Orbitrap,45.92171999999999,4,5.0,1.0
Orbitrap,45.923770000000005,1,5.0,1.0
Orbitrap,45.99943700000001,2,6.0,1.0
Orbitrap,46.018980000000006,4,5.0,1.0
Orbitrap,46.06669500000001,4,6.0,1.0
Orbitrap,46.08376199999999,4,6.0,1.0
Orbitrap,46.12052800000001,1,6.0,1.0
Orbitrap,46.274592000000005,1,6.0,1.0
Orbitrap,46.304128000000006,2,6.0,1.0
Orbitrap,46.35640500000001,1,6.0,1.0
Orbitrap,46.366656000000006,1,6.0,1.0
Orbitrap,46.403149000000006,2,6.0,1.0
Orbitrap,46.657008000000005,1,6.0,1.0
Orbitrap,46.66213499999999,4,6.0,1.0
Orbitrap,46.699512000000006,5,6.0,1.0
Orbitrap,46.73937600000001,1,6.0,1.0
Orbitrap,46.75296000000001,1,5.0,1.0
Orbitrap,46.882484000000005,2,6.0,1.0
Orbitrap,46.89741600000001,1,6.0,1.0
Orbitrap,47.043380000000006,2,5.0,1.0
Orbitrap,47.06740799999999,1,6.0,1.0
Orbitrap,47.10506899999999,2,6.0,1.0
Orbitrap,47.10603699999999,4,6.0,1.0
Orbitrap,47.10914999999999,1,5.0,1.0
Orbitrap,47.12080499999999,4,6.0,1.0
Orbitrap,47.12942999999999,6,5.0,1.0
Orbitrap,47.18134800000001,1,6.0,1.0
Orbitrap,47.184864000000005,1,6.0,1.0
Orbitrap,47.260425000000005,1,6.0,1.0
Orbitrap,47.26304999999999,2,5.0,1.0
Orbitrap,47.338215000000005,2,6.0,1.0
Orbitrap,47.343078000000006,1,6.0,1.0
Orbitrap,47.383472000000005,4,6.0,1.0
Orbitrap,47.38631999999999,2,5.0,1.0
Orbitrap,47.417868000000006,1,6.0,1.0
Orbitrap,47.52889600000001,1,6.0,1.0
Orbitrap,47.55524400000001,12,6.0,1.0
Orbitrap,47.57789999999999,2,4.0,1.0
Orbitrap,47.89079399999999,1,6.0,1.0
Orbitrap,48.03487199999999,1,6.0,1.0
Orbitrap,48.09096000000001,1,5.0,1.0
Orbitrap,48.24738000000001,1,5.0,1.0
Orbitrap,48.311592000000005,4,6.0,1.0
Orbitrap,48.420460000000006,2,5.0,1.0
Orbitrap,48.44620200000001,1,6.0,1.0
Orbitrap,48.449664000000006,1,6.0,1.0
Orbitrap,48.463575000000006,1,6.0,1.0
Orbitrap,48.476310000000005,2,5.0,1.0
Orbitrap,48.47947500000001,1,6.0,1.0
Orbitrap,48.48675599999999,1,6.0,1.0
Orbitrap,48.590728000000006,1,6.0,1.0
Orbitrap,48.596160000000005,1,5.0,1.0
Orbitrap,48.78746999999999,4,5.0,1.0
Orbitrap,48.79710000000001,1,4.0,1.0
Orbitrap,48.799386000000005,4,6.0,1.0
Orbitrap,48.886002000000005,1,6.0,1.0
Orbitrap,48.98960999999999,4,5.0,1.0
Orbitrap,49.13299200000001,4,6.0,1.0
