record_id,source_file,compound_id,recorded_key14,release,ion_mode,precursor_type,nce,first_failed_rule,reason
MSBNK-Eawag-EQ01115509,MSBNK-Eawag-EQ01115509.txt,ZIUHHBKFKCYYJD,ZIUHHBKFKCYYJD,2024.11,POSITIVE,[M+H]+,80.0,R4,nce=80 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115601,MSBNK-Eawag-EQ01115601.txt,KUAUJXBLDYVELT,KUAUJXBLDYVELT,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115602,MSBNK-Eawag-EQ01115602.txt,KUAUJXBLDYVELT,KUAUJXBLDYVELT,2024.11,POSITIVE,[M+H]+,20.0,R4,nce=20 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115603,MSBNK-Eawag-EQ01115603.txt,KUAUJXBLDYVELT,KUAUJXBLDYVELT,2024.11,POSITIVE,[M+H]+,25.0,R4,nce=25 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115604,MSBNK-Eawag-EQ01115604.txt,KUAUJXBLDYVELT,KUAUJXBLDYVELT,2024.11,POSITIVE,[M+H]+,30.0,PASS,eligible
MSBNK-Eawag-EQ01115605,MSBNK-Eawag-EQ01115605.txt,KUAUJXBLDYVELT,KUAUJXBLDYVELT,2024.11,POSITIVE,[M+H]+,40.0,R4,nce=40 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115606,MSBNK-Eawag-EQ01115606.txt,KUAUJXBLDYVELT,KUAUJXBLDYVELT,2024.11,POSITIVE,[M+H]+,50.0,R4,nce=50 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115607,MSBNK-Eawag-EQ01115607.txt,KUAUJXBLDYVELT,KUAUJXBLDYVELT,2024.11,POSITIVE,[M+H]+,60.0,PASS,eligible
MSBNK-Eawag-EQ01115608,MSBNK-Eawag-EQ01115608.txt,KUAUJXBLDYVELT,KUAUJXBLDYVELT,2024.11,POSITIVE,[M+H]+,70.0,R4,nce=70 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115801,MSBNK-Eawag-EQ01115801.txt,NMVCBWZLCXANER,NMVCBWZLCXANER,dev,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115802,MSBNK-Eawag-EQ01115802.txt,NMVCBWZLCXANER,NMVCBWZLCXANER,dev,POSITIVE,[M+H]+,30.0,R5,"first_ref=dev not a tagged release ['2024.06', '2024.11', '2025.10']"
MSBNK-Eawag-EQ01115803,MSBNK-Eawag-EQ01115803.txt,NMVCBWZLCXANER,NMVCBWZLCXANER,dev,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115804,MSBNK-Eawag-EQ01115804.txt,NMVCBWZLCXANER,NMVCBWZLCXANER,dev,POSITIVE,[M+H]+,60.0,R5,"first_ref=dev not a tagged release ['2024.06', '2024.11', '2025.10']"
MSBNK-Eawag-EQ01115805,MSBNK-Eawag-EQ01115805.txt,NMVCBWZLCXANER,NMVCBWZLCXANER,dev,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115806,MSBNK-Eawag-EQ01115806.txt,NMVCBWZLCXANER,NMVCBWZLCXANER,dev,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115807,MSBNK-Eawag-EQ01115807.txt,NMVCBWZLCXANER,NMVCBWZLCXANER,dev,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115808,MSBNK-Eawag-EQ01115808.txt,NMVCBWZLCXANER,NMVCBWZLCXANER,dev,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01115809,MSBNK-Eawag-EQ01115809.txt,NMVCBWZLCXANER,NMVCBWZLCXANER,dev,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01118251,MSBNK-Eawag-EQ01118251.txt,KZJUHXVCAHXJLR,KZJUHXVCAHXJLR,2024.06,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01118252,MSBNK-Eawag-EQ01118252.txt,KZJUHXVCAHXJLR,KZJUHXVCAHXJLR,2024.06,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01118253,MSBNK-Eawag-EQ01118253.txt,KZJUHXVCAHXJLR,KZJUHXVCAHXJLR,2024.06,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01118254,MSBNK-Eawag-EQ01118254.txt,KZJUHXVCAHXJLR,KZJUHXVCAHXJLR,2024.06,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01118255,MSBNK-Eawag-EQ01118255.txt,KZJUHXVCAHXJLR,KZJUHXVCAHXJLR,2024.06,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01118256,MSBNK-Eawag-EQ01118256.txt,KZJUHXVCAHXJLR,KZJUHXVCAHXJLR,2024.06,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01118257,MSBNK-Eawag-EQ01118257.txt,KZJUHXVCAHXJLR,KZJUHXVCAHXJLR,2024.06,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01118258,MSBNK-Eawag-EQ01118258.txt,KZJUHXVCAHXJLR,KZJUHXVCAHXJLR,2024.06,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01118259,MSBNK-Eawag-EQ01118259.txt,KZJUHXVCAHXJLR,KZJUHXVCAHXJLR,2024.06,NEGATIVE,[M-H]-,180.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01119201,MSBNK-Eawag-EQ01119201.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01119202,MSBNK-Eawag-EQ01119202.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,POSITIVE,[M+H]+,30.0,R5,"first_ref=dev not a tagged release ['2024.06', '2024.11', '2025.10']"
MSBNK-Eawag-EQ01119203,MSBNK-Eawag-EQ01119203.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01119204,MSBNK-Eawag-EQ01119204.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,POSITIVE,[M+H]+,60.0,R5,"first_ref=dev not a tagged release ['2024.06', '2024.11', '2025.10']"
MSBNK-Eawag-EQ01119205,MSBNK-Eawag-EQ01119205.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01119206,MSBNK-Eawag-EQ01119206.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01119207,MSBNK-Eawag-EQ01119207.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01119208,MSBNK-Eawag-EQ01119208.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01119209,MSBNK-Eawag-EQ01119209.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01119251,MSBNK-Eawag-EQ01119251.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01119252,MSBNK-Eawag-EQ01119252.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01119253,MSBNK-Eawag-EQ01119253.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01119254,MSBNK-Eawag-EQ01119254.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01119255,MSBNK-Eawag-EQ01119255.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01119256,MSBNK-Eawag-EQ01119256.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01119257,MSBNK-Eawag-EQ01119257.txt,QAIPRVGONGVQAS,QAIPRVGONGVQAS,dev,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01120351,MSBNK-Eawag-EQ01120351.txt,FTNJWQUOZFUQQJ,FTNJWQUOZFUQQJ,dev,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01120352,MSBNK-Eawag-EQ01120352.txt,FTNJWQUOZFUQQJ,FTNJWQUOZFUQQJ,dev,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01120353,MSBNK-Eawag-EQ01120353.txt,FTNJWQUOZFUQQJ,FTNJWQUOZFUQQJ,dev,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01120354,MSBNK-Eawag-EQ01120354.txt,FTNJWQUOZFUQQJ,FTNJWQUOZFUQQJ,dev,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01120355,MSBNK-Eawag-EQ01120355.txt,FTNJWQUOZFUQQJ,FTNJWQUOZFUQQJ,dev,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01120356,MSBNK-Eawag-EQ01120356.txt,FTNJWQUOZFUQQJ,FTNJWQUOZFUQQJ,dev,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01141801,MSBNK-Eawag-EQ01141801.txt,JEVCLNJEBFWVPD,JEVCLNJEBFWVPD,2024.06,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01141802,MSBNK-Eawag-EQ01141802.txt,JEVCLNJEBFWVPD,JEVCLNJEBFWVPD,2024.06,POSITIVE,[M+H]+,30.0,PASS,eligible
MSBNK-Eawag-EQ01141803,MSBNK-Eawag-EQ01141803.txt,JEVCLNJEBFWVPD,JEVCLNJEBFWVPD,2024.06,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01141804,MSBNK-Eawag-EQ01141804.txt,JEVCLNJEBFWVPD,JEVCLNJEBFWVPD,2024.06,POSITIVE,[M+H]+,60.0,PASS,eligible
MSBNK-Eawag-EQ01141805,MSBNK-Eawag-EQ01141805.txt,JEVCLNJEBFWVPD,JEVCLNJEBFWVPD,2024.06,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01141806,MSBNK-Eawag-EQ01141806.txt,JEVCLNJEBFWVPD,JEVCLNJEBFWVPD,2024.06,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01141807,MSBNK-Eawag-EQ01141807.txt,JEVCLNJEBFWVPD,JEVCLNJEBFWVPD,2024.06,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01141808,MSBNK-Eawag-EQ01141808.txt,JEVCLNJEBFWVPD,JEVCLNJEBFWVPD,2024.06,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01141809,MSBNK-Eawag-EQ01141809.txt,JEVCLNJEBFWVPD,JEVCLNJEBFWVPD,2024.06,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01142151,MSBNK-Eawag-EQ01142151.txt,VZRKEAFHFMSHCD,VZRKEAFHFMSHCD,dev,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142152,MSBNK-Eawag-EQ01142152.txt,VZRKEAFHFMSHCD,VZRKEAFHFMSHCD,dev,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142801,MSBNK-Eawag-EQ01142801.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01142802,MSBNK-Eawag-EQ01142802.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,POSITIVE,[M+H]+,30.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01142803,MSBNK-Eawag-EQ01142803.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01142804,MSBNK-Eawag-EQ01142804.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,POSITIVE,[M+H]+,60.0,R8,R8i: scaffold group guard: group in the MURU exposure registry
MSBNK-Eawag-EQ01142805,MSBNK-Eawag-EQ01142805.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01142806,MSBNK-Eawag-EQ01142806.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01142807,MSBNK-Eawag-EQ01142807.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01142808,MSBNK-Eawag-EQ01142808.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01142809,MSBNK-Eawag-EQ01142809.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ01142851,MSBNK-Eawag-EQ01142851.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142852,MSBNK-Eawag-EQ01142852.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142853,MSBNK-Eawag-EQ01142853.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142854,MSBNK-Eawag-EQ01142854.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142855,MSBNK-Eawag-EQ01142855.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142856,MSBNK-Eawag-EQ01142856.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142857,MSBNK-Eawag-EQ01142857.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142858,MSBNK-Eawag-EQ01142858.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01142859,MSBNK-Eawag-EQ01142859.txt,PGPRBNDLCZQUST,PGPRBNDLCZQUST,2024.06,NEGATIVE,[M-H]-,180.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143551,MSBNK-Eawag-EQ01143551.txt,GKNWQHIXXANPTN,GKNWQHIXXANPTN,2024.06,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143552,MSBNK-Eawag-EQ01143552.txt,GKNWQHIXXANPTN,GKNWQHIXXANPTN,2024.06,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143553,MSBNK-Eawag-EQ01143553.txt,GKNWQHIXXANPTN,GKNWQHIXXANPTN,2024.06,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143554,MSBNK-Eawag-EQ01143554.txt,GKNWQHIXXANPTN,GKNWQHIXXANPTN,2024.06,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143555,MSBNK-Eawag-EQ01143555.txt,GKNWQHIXXANPTN,GKNWQHIXXANPTN,2024.06,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143556,MSBNK-Eawag-EQ01143556.txt,GKNWQHIXXANPTN,GKNWQHIXXANPTN,2024.06,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143557,MSBNK-Eawag-EQ01143557.txt,GKNWQHIXXANPTN,GKNWQHIXXANPTN,2024.06,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143558,MSBNK-Eawag-EQ01143558.txt,GKNWQHIXXANPTN,GKNWQHIXXANPTN,2024.06,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143559,MSBNK-Eawag-EQ01143559.txt,GKNWQHIXXANPTN,GKNWQHIXXANPTN,2024.06,NEGATIVE,[M-H]-,180.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143951,MSBNK-Eawag-EQ01143951.txt,AJMAYLFJZQYRHN,AJMAYLFJZQYRHN,2024.06,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143952,MSBNK-Eawag-EQ01143952.txt,AJMAYLFJZQYRHN,AJMAYLFJZQYRHN,2024.06,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143953,MSBNK-Eawag-EQ01143953.txt,AJMAYLFJZQYRHN,AJMAYLFJZQYRHN,2024.06,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143954,MSBNK-Eawag-EQ01143954.txt,AJMAYLFJZQYRHN,AJMAYLFJZQYRHN,2024.06,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143955,MSBNK-Eawag-EQ01143955.txt,AJMAYLFJZQYRHN,AJMAYLFJZQYRHN,2024.06,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143956,MSBNK-Eawag-EQ01143956.txt,AJMAYLFJZQYRHN,AJMAYLFJZQYRHN,2024.06,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143957,MSBNK-Eawag-EQ01143957.txt,AJMAYLFJZQYRHN,AJMAYLFJZQYRHN,2024.06,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143958,MSBNK-Eawag-EQ01143958.txt,AJMAYLFJZQYRHN,AJMAYLFJZQYRHN,2024.06,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01143959,MSBNK-Eawag-EQ01143959.txt,AJMAYLFJZQYRHN,AJMAYLFJZQYRHN,2024.06,NEGATIVE,[M-H]-,180.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144151,MSBNK-Eawag-EQ01144151.txt,VIONGDJUYAYOPU,VIONGDJUYAYOPU,2024.06,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144152,MSBNK-Eawag-EQ01144152.txt,VIONGDJUYAYOPU,VIONGDJUYAYOPU,2024.06,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144153,MSBNK-Eawag-EQ01144153.txt,VIONGDJUYAYOPU,VIONGDJUYAYOPU,2024.06,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144154,MSBNK-Eawag-EQ01144154.txt,VIONGDJUYAYOPU,VIONGDJUYAYOPU,2024.06,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144155,MSBNK-Eawag-EQ01144155.txt,VIONGDJUYAYOPU,VIONGDJUYAYOPU,2024.06,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144156,MSBNK-Eawag-EQ01144156.txt,VIONGDJUYAYOPU,VIONGDJUYAYOPU,2024.06,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144157,MSBNK-Eawag-EQ01144157.txt,VIONGDJUYAYOPU,VIONGDJUYAYOPU,2024.06,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144158,MSBNK-Eawag-EQ01144158.txt,VIONGDJUYAYOPU,VIONGDJUYAYOPU,2024.06,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144159,MSBNK-Eawag-EQ01144159.txt,VIONGDJUYAYOPU,VIONGDJUYAYOPU,2024.06,NEGATIVE,[M-H]-,180.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144451,MSBNK-Eawag-EQ01144451.txt,LRMSQVBRUNSOJL,LRMSQVBRUNSOJL,2024.06,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144452,MSBNK-Eawag-EQ01144452.txt,LRMSQVBRUNSOJL,LRMSQVBRUNSOJL,2024.06,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144453,MSBNK-Eawag-EQ01144453.txt,LRMSQVBRUNSOJL,LRMSQVBRUNSOJL,2024.06,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144454,MSBNK-Eawag-EQ01144454.txt,LRMSQVBRUNSOJL,LRMSQVBRUNSOJL,2024.06,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144551,MSBNK-Eawag-EQ01144551.txt,OJMBMWRMTMHMSZ,OJMBMWRMTMHMSZ,2024.06,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144552,MSBNK-Eawag-EQ01144552.txt,OJMBMWRMTMHMSZ,OJMBMWRMTMHMSZ,2024.06,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144553,MSBNK-Eawag-EQ01144553.txt,OJMBMWRMTMHMSZ,OJMBMWRMTMHMSZ,2024.06,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144554,MSBNK-Eawag-EQ01144554.txt,OJMBMWRMTMHMSZ,OJMBMWRMTMHMSZ,2024.06,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01144555,MSBNK-Eawag-EQ01144555.txt,OJMBMWRMTMHMSZ,OJMBMWRMTMHMSZ,2024.06,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01145151,MSBNK-Eawag-EQ01145151.txt,CFCRODHVHXGTPC,CFCRODHVHXGTPC,2024.06,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01145152,MSBNK-Eawag-EQ01145152.txt,CFCRODHVHXGTPC,CFCRODHVHXGTPC,2024.06,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01145153,MSBNK-Eawag-EQ01145153.txt,CFCRODHVHXGTPC,CFCRODHVHXGTPC,2024.06,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ01145154,MSBNK-Eawag-EQ01145154.txt,CFCRODHVHXGTPC,CFCRODHVHXGTPC,2024.06,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
