group_key,scaffold_group,precursor_mz,total_atom_count,rotatable_bonds,ring_count,aromatic_ring_count,rdbe,tpsa,heteroatom_fraction,n_N,n_O,n_S,n_halogen,source
JNRLEMMIVRBKJE,c1ccc(Cc2ccccc2)cc1,255.1856,41.0,4.0,2.0,2.0,8.0,6.48,0.10526315789473684,2.0,0.0,0.0,0.0,LCSB
JNTOCHDNEULJHD,O=c1nc[nH]c2[nH]cnc12,254.124984741211,33.0,5.0,2.0,2.0,8.0,130.05,0.4444444444444444,5.0,3.0,0.0,0.0,WUR
JOFDPSBOUCXJCC,c1ccccc1,150.091400146484,22.0,2.0,1.0,1.0,5.0,29.1,0.18181818181818182,1.0,1.0,0.0,0.0,WUR
JOOMJVFZQRQWKR,c1cnc2ccnn2c1,374.0934,44.0,8.0,2.0,2.0,9.0,84.18,0.4166666666666667,3.0,5.0,1.0,0.0,LCSB
JRBJSXQPQWSCCF,c1ccc(-c2ccccc2)cc1,245.1285,34.0,3.0,2.0,2.0,8.0,70.5,0.2222222222222222,2.0,2.0,0.0,0.0,LCSB
JRBPAEWTRLWTQC,__ACYCLIC__JRBPAEWTRLWTQC,186.2216,40.0,10.0,0.0,0.0,0.0,26.02,0.07692307692307693,1.0,0.0,0.0,0.0,LCSB
JRRUSQGIRBEMRN,O=c1cccc2c(c1)CCCc1ccccc1-2,386.16015625,51.0,4.0,3.0,2.0,11.5,94.09,0.25,1.0,6.0,0.0,0.0,WUR
JSJCTEKTBOKRST,c1ccccc1,311.113189697266,38.0,3.0,1.0,1.0,4.0,58.28,0.35,2.0,1.0,0.0,4.0,WUR
JTEGQNOMFQHVDC,O=c1ncccn1[C@H]1CSCO1,230.0594,26.0,2.0,2.0,1.0,6.0,90.37,0.4666666666666667,3.0,3.0,1.0,0.0,LCSB
JTMLMJOBCBXFES,O=C(NCCOc1ccccc1)c1ccccc1,506.060791015625,47.0,6.0,2.0,2.0,15.0,120.04999999999998,0.4117647058823529,3.0,4.0,1.0,6.0,WUR
JUVSRZCUMWZBFK,c1ccccc1,196.1332,31.0,5.0,1.0,1.0,4.0,43.7,0.21428571428571427,1.0,2.0,0.0,0.0,LCSB
JWAZRIHNYRIHIV,c1ccc2ccccc2c1,145.0648,19.0,0.0,2.0,2.0,7.5,20.23,0.09090909090909091,0.0,1.0,0.0,0.0,LCSB
JWUCHKBSVLQQCO,c1ccc(C(Cn2cncn2)c2ccccc2)cc1,302.1099,35.0,4.0,3.0,3.0,11.5,50.94,0.2727272727272727,3.0,1.0,0.0,2.0,LCSB
JWYUFVNJZUSCSM,c1ccc2[nH]cnc2c1,134.0713,17.0,0.0,2.0,2.0,7.0,54.699999999999996,0.3,3.0,0.0,0.0,0.0,LCSB
JWZZKOKVBUJMES,c1ccccc1,212.1281051635745,32.0,4.0,1.0,1.0,4.0,72.72,0.26666666666666666,1.0,3.0,0.0,0.0,WUR
JXCGFZXSOMJFOA,c1ccccc1,213.0791091918945,27.0,1.0,1.0,1.0,5.0,32.34,0.2857142857142857,2.0,1.0,0.0,1.0,WUR
JXHJNEJVUNHLKO,c1ccccc1,323.035858154297,37.0,8.0,1.0,1.0,5.0,18.46,0.3333333333333333,0.0,2.0,3.0,0.0,WUR
JXUDZCJTCKCTQK,c1ccccc1,263.071319580078,32.0,4.0,1.0,1.0,4.0,58.28,0.3125,2.0,1.0,0.0,2.0,WUR
JYIJIIVLEOETIQ,O=C1CCC[C@@H]2[C@H]3C[C@@H](CN12)[C@H]1CCCCN1C3,249.1959533691405,42.0,0.0,4.0,0.0,5.0,23.550000000000004,0.16666666666666666,2.0,1.0,0.0,0.0,WUR
JZCPYUJPEARBJL,O=C(NN1CCCCC1)c1cc(-c2ccccc2)n(-c2ccccc2)n1,463.085632324219,51.0,4.0,4.0,3.0,13.5,50.160000000000004,0.26666666666666666,4.0,1.0,0.0,3.0,WUR
KAJICSGLHKRDLN,S=C(NC1CCCCC1)NC1CCCCC1,241.1733,40.0,2.0,2.0,0.0,3.0,24.06,0.1875,2.0,0.0,1.0,0.0,LCSB
KCFYEAOKVJSACF,c1ccc(SCc2cc3ccccc3[nH]2)cc1,477.084411621094,54.0,7.0,3.0,3.0,12.0,54.7,0.2413793103448276,2.0,3.0,1.0,1.0,WUR
KCXZNSGUUQJJTR,c1ccccc1,335.2217,54.0,12.0,1.0,1.0,6.0,52.60000000000001,0.16666666666666666,0.0,4.0,0.0,0.0,LCSB
KDGDTPNBDMVKHC,O=C1Nc2cc(CN[C@H]3CCCN[C@H]3c3ccccc3)ccc2[C@H]2C[C@@H]12,420.2646,64.0,6.0,5.0,2.0,12.0,53.6,0.16129032258064516,3.0,2.0,0.0,0.0,LCSB
KDLRVYVGXIQJDK,O=C(NC[C@@H]1CCCCO1)[C@@H]1CCCN1,425.187469482422,60.0,7.0,2.0,0.0,3.0,102.26000000000002,0.3333333333333333,2.0,5.0,1.0,1.0,WUR
KEMXXQOFIRIICG,c1ccccc1,268.165710449219,40.0,4.0,1.0,1.0,5.0,107.61,0.3157894736842105,3.0,3.0,0.0,0.0,WUR
KFFQABQEJATQAT,__ACYCLIC__KFFQABQEJATQAT,189.142,32.0,6.0,0.0,0.0,1.0,24.06,0.25,2.0,0.0,1.0,0.0,LCSB
KGNGTSCIQCLKEH,N=c1ncc(O[C@H]2CCCCO2)c[nH]1,305.109497070313,37.0,3.0,2.0,1.0,6.0,198.16000000000003,0.5238095238095238,4.0,7.0,0.0,0.0,WUR
KGOIKOVSEVRHNH,c1ccccc1,325.128997802734,41.0,5.0,1.0,1.0,4.0,58.28,0.3333333333333333,2.0,1.0,0.0,4.0,WUR
KGXUEPOHGFWQKF,C(/Sc1ccccc1)=C1/SCCN1c1ccccc1,427.055816650391,42.0,4.0,3.0,2.0,12.0,36.26,0.32142857142857145,2.0,1.0,2.0,4.0,WUR
KIDWGGCIROEJJW,__ACYCLIC__KIDWGGCIROEJJW,163.053634643555,20.0,0.0,0.0,0.0,2.0,52.900000000000006,0.5,2.0,2.0,1.0,0.0,WUR
KIEDNEWSYUYDSN,O=C1CCON1Cc1ccccc1,240.0786,30.0,2.0,2.0,1.0,6.0,29.54,0.25,1.0,2.0,0.0,1.0,LCSB
KJCVRFUGPWSIIH,c1ccc2ccccc2c1,145.0648,19.0,0.0,2.0,2.0,7.5,20.23,0.09090909090909091,0.0,1.0,0.0,0.0,LCSB
KJFMBFZCATUALV,O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,319.096832275391,38.0,2.0,4.0,3.0,14.0,66.76,0.16666666666666666,0.0,4.0,0.0,0.0,WUR
KLGMSAOQDHLCOS,__ACYCLIC__KLGMSAOQDHLCOS,330.0593,39.0,8.0,0.0,0.0,3.0,65.07000000000001,0.47368421052631576,1.0,5.0,2.0,0.0,LCSB
KMYKHQRQBUANHP,C=C1CCCC2=NCCCC[C@@]23CCC([C@@H]2CCC(=O)O2)=C[C@@H]3[C@@H]2O[C@@]3(CCC[C@H]2O3)C[C@H]2CCC[C@@]3(CC[C@]4(CCC[C@@H](C1)O4)O3)O2,766.4915466308595,122.0,1.0,9.0,0.0,13.0,125.27000000000002,0.18181818181818182,1.0,9.0,0.0,0.0,WUR
KNHGNICBXADRMC,c1ccc(N2CCOCC2)cc1,297.1445,41.0,6.0,2.0,1.0,6.0,74.07,0.3333333333333333,2.0,5.0,0.0,0.0,LCSB
KOKXXPKAPFSRCR,O=c1cc(Oc2ccccc2)c2cncnc2[nH]1,377.142,45.0,5.0,3.0,3.0,12.5,89.27000000000001,0.3333333333333333,4.0,3.0,0.0,2.0,LCSB
KQSABULTKYLFEV,c1ccc2ccccc2c1,159.0917,22.0,0.0,2.0,2.0,7.5,52.04,0.16666666666666666,2.0,0.0,0.0,0.0,LCSB
KRNUKKZDGDAWBF,c1ccccc1,180.1383,30.0,4.0,1.0,1.0,4.0,23.47,0.15384615384615385,1.0,1.0,0.0,0.0,LCSB
KTALPKYXQZGAEG,O=c1c2ccccc2sc2ccccc12,255.0838,32.0,1.0,3.0,3.0,12.0,17.07,0.1111111111111111,0.0,1.0,1.0,0.0,LCSB
KUBCEEMXQZUPDQ,c1ccccc1,166.122680664063,27.0,3.0,1.0,1.0,4.0,23.47,0.16666666666666666,1.0,1.0,0.0,0.0,WUR
KUBUBYBFFRVFHD,c1ccccc1,309.055786132813,36.0,7.0,1.0,1.0,7.0,78.9,0.42105263157894735,0.0,6.0,1.0,0.0,WUR
KULDXINYXFTXMO,O=c1ccc2ccccc2o1,414.966827392578,38.0,8.0,2.0,2.0,9.5,74.97,0.4166666666666667,0.0,6.0,0.0,3.0,WUR
KUMXVBFFVVLQFX,N=C1NC[C@@H]2N=CN[C@@]23CCCN13,273.131378173828,35.0,1.0,3.0,0.0,5.0,161.66,0.5263157894736842,6.0,4.0,0.0,0.0,WUR
KVDJTXBXMWJJEF,O=C(NCCc1ccccn1)c1ccccc1,397.054260253906,37.0,4.0,2.0,2.0,9.0,41.99,0.38461538461538464,2.0,1.0,0.0,7.0,WUR
KVJXBPDAXMEYOA,C1=C[C@H]2O[C@]23CC[C@H]2[C@@H]4CCCC4CC[C@@H]2C3C1,330.2064,51.0,0.0,5.0,0.0,8.0,76.78,0.16666666666666666,1.0,3.0,0.0,0.0,LCSB
KWAPEXIWYNEGAV,c1ccccc1,291.102783203125,38.0,6.0,1.0,1.0,4.0,58.28,0.2777777777777778,2.0,1.0,0.0,2.0,WUR
KWGRBVOPPLSCSI,c1ccccc1,166.12272644043,27.0,3.0,1.0,1.0,4.0,32.26,0.16666666666666666,1.0,1.0,0.0,0.0,WUR
KWVISVAMQJWJSZ,C1=C2CCCCC2[C@H]2CCC3[C@@H](C[C@@H]4O[C@]5(CCCCN5)C[C@H]34)[C@@H]2C1,414.336883544922,73.0,0.0,6.0,0.0,7.0,41.489999999999995,0.1,1.0,2.0,0.0,0.0,WUR
KXGYBSNVFXBPNO,c1ccccc1,240.114959716797,34.0,4.0,1.0,1.0,5.0,29.1,0.1875,1.0,1.0,0.0,1.0,WUR
KYFWUBJMTHVBIF,O=C(N[C@@H]1N=C(c2ccccc2)c2cccc3c2N(CC3)C1=O)c1ccncc1,397.1659,50.0,3.0,5.0,3.0,17.0,74.66,0.2,4.0,2.0,0.0,0.0,LCSB
KYGZCKSPAKDVKC,O=c1cc[nH]c2cc3c(cc12)OCO3,262.071807861328,30.0,2.0,3.0,2.0,10.5,77.76,0.3157894736842105,1.0,5.0,0.0,0.0,WUR
KZHGPDSVHSDCMX,c1ccc2scnc2c1,181.043,20.0,1.0,2.0,2.0,7.0,48.14,0.3333333333333333,2.0,1.0,1.0,0.0,LCSB
LAKWINYVWJPHQW,O=C1c2ccccc2C(=O)N1c1ccccc1,324.1594,45.0,3.0,3.0,2.0,11.0,57.61000000000001,0.16666666666666666,1.0,3.0,0.0,0.0,LCSB
LBGPXIPGGRQBJW,c1ccc(-c2cc(-c3ccccc3)[nH+][nH]2)cc1,249.13786315918,36.0,2.0,3.0,3.0,11.5,8.809999999999999,0.10526315789473684,2.0,0.0,0.0,0.0,WUR
LCOVYWIXMAJCDS,O=C1C=CC2C(=C1)CC[C@H]1[C@@H]3CCCC3CC[C@H]21,363.216598510742,56.0,2.0,4.0,0.0,7.0,97.99000000000001,0.19230769230769232,0.0,5.0,0.0,0.0,WUR
LESVOLZBIFDZGS,__ACYCLIC__LESVOLZBIFDZGS,288.048980712891,34.0,8.0,0.0,0.0,2.0,64.63000000000001,0.5,1.0,4.0,2.0,0.0,WUR
LFULEKSKNZEWOE,c1ccccc1,218.01350402832,22.0,2.0,1.0,1.0,5.0,29.1,0.3076923076923077,1.0,1.0,0.0,2.0,WUR
LGBYJXBCVZKJBL,O=C1CCCCCN1SSN1CCCCCC1=O,289.1039,38.0,3.0,2.0,0.0,4.0,40.620000000000005,0.3333333333333333,2.0,2.0,2.0,0.0,LCSB
LIAWQASKBFCRNR,c1ccccc1,224.1281,33.0,5.0,1.0,1.0,5.0,58.56,0.25,1.0,3.0,0.0,0.0,LCSB
LJOZMWRYMKECFF,O=C(Nc1ccccc1)c1ccccc1,323.988,26.0,2.0,2.0,2.0,9.0,29.1,0.1875,1.0,1.0,0.0,1.0,LCSB
LKJPSUCKSLORMF,c1ccccc1,215.058303833008,25.0,2.0,1.0,1.0,5.0,41.57,0.35714285714285715,2.0,2.0,0.0,1.0,WUR
LLEMOWNGBBNAJR,c1ccc(-c2ccccc2)cc1,171.0804,23.0,1.0,2.0,2.0,8.0,20.23,0.07692307692307693,0.0,1.0,0.0,0.0,LCSB
LLYYNOVSVPBRGV,O=C1CC[C@]23CCCCCC(CCC2)[C@H]13,565.366516113281,91.0,9.0,3.0,0.0,7.0,118.72,0.20512820512820512,2.0,5.0,1.0,0.0,WUR
LMEKQMALGUDUQG,c1nc(Sc2cnc[nH]2)c2[nH]cnc2n1,278.0455,26.0,3.0,3.0,3.0,11.5,115.42000000000002,0.5263157894736842,7.0,2.0,1.0,0.0,LCSB
LMOINURANNBYCM,c1ccccc1,212.128189086914,32.0,4.0,1.0,1.0,4.0,72.72,0.26666666666666666,1.0,3.0,0.0,0.0,WUR
LMTIGABGABPAGU,c1ccc2c(c1)CCO2,164.107,25.0,0.0,2.0,1.0,5.0,35.25,0.16666666666666666,1.0,1.0,0.0,0.0,LCSB
LNJNFVJKDJYTEU,c1ccccc1,268.154174804688,40.0,6.0,1.0,1.0,5.0,56.790000000000006,0.2631578947368421,1.0,4.0,0.0,0.0,WUR
LNOOSYCKMKZOJB,c1ccccc1,280.155029296875,41.0,5.0,1.0,1.0,6.0,66.84,0.25,1.0,4.0,0.0,0.0,WUR
LOUPRKONTZGTKE,c1ccc2c(C[C@@H]3CC4CCN3CC4)ccnc2c1,325.1911,48.0,4.0,5.0,2.0,11.5,45.59,0.16666666666666666,2.0,2.0,0.0,0.0,LCSB
LPEPZBJOKDYZAD,c1ccc(Nc2ccccc2)cc1,282.073669433594,30.0,3.0,2.0,2.0,9.0,49.33,0.3,1.0,2.0,0.0,3.0,WUR
LQDARGUHUSPFNL,c1ccc(CCn2cncn2)cc1,372.0288,34.0,7.0,2.0,2.0,7.5,39.94,0.43478260869565216,3.0,1.0,0.0,6.0,LCSB
LQOLIRLGBULYKD,O=C(N[C@@H]1C(=O)N2CCS[C@H]12)c1conc1-c1ccccc1,436.072845458984,47.0,4.0,4.0,2.0,12.5,112.74000000000001,0.3448275862068966,3.0,5.0,1.0,1.0,WUR
LRUDIIUSNGCQKF,c1ccc2[nH]nnc2c1,134.071136474609,17.0,0.0,2.0,2.0,7.0,41.57,0.3,3.0,0.0,0.0,0.0,WUR
LUBJCRLGQSPQNN,c1ccccc1,137.0709,18.0,1.0,1.0,1.0,5.0,55.120000000000005,0.3,2.0,1.0,0.0,0.0,LCSB
LUQMWGMGWJEGAT,c1ccccc1,320.108154296875,42.0,7.0,1.0,1.0,6.0,64.63,0.35,1.0,4.0,1.0,0.0,WUR
LUVXHMJTVXZFPD,O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2,289.1547,41.0,2.0,5.0,1.0,9.0,50.80000000000001,0.23809523809523808,2.0,3.0,0.0,0.0,LCSB
LVNYJXIBJFXIRZ,c1ccccc1,336.103149414063,43.0,7.0,1.0,1.0,7.0,81.69999999999999,0.38095238095238093,1.0,5.0,1.0,0.0,WUR
LVQDKIWDGQRHTE,c1ncnc(NC2CC2)n1,167.10400390625,22.0,2.0,2.0,1.0,5.0,102.74,0.5,6.0,0.0,0.0,0.0,WUR
LVXYAFNPMXCRJI,c1ccc(CCCCN2CCN(c3ccccn3)CC2)cc1,330.198028564453,48.0,6.0,3.0,2.0,9.0,39.6,0.20833333333333334,3.0,1.0,0.0,1.0,WUR
MBIZFBDREVRUHY,c1ccccc1,183.0652,23.0,3.0,1.0,1.0,5.0,55.76,0.3076923076923077,0.0,4.0,0.0,0.0,LCSB
MBMQEIFVQACCCH,O=C1CCC/C=C/c2ccccc2C(=O)OCCCC1,319.154235839844,45.0,0.0,2.0,1.0,8.0,83.83,0.21739130434782608,0.0,5.0,0.0,0.0,WUR
MCJGNVYPOGVAJF,c1ccc2ncccc2c1,146.060165405273,18.0,0.0,2.0,2.0,7.5,33.120000000000005,0.18181818181818182,1.0,1.0,0.0,0.0,WUR
MESJRHHDBDCQTH,c1ccccc1,138.0913,21.0,1.0,1.0,1.0,4.0,23.47,0.2,1.0,1.0,0.0,0.0,LCSB
METKIMKYRPQLGS,c1ccccc1,267.170440673828,41.0,8.0,1.0,1.0,5.0,84.57999999999998,0.2631578947368421,2.0,3.0,0.0,0.0,WUR
MEZLKOACVSPNER,c1ccccc1,188.1434,31.0,4.0,1.0,1.0,6.0,3.24,0.07142857142857142,1.0,0.0,0.0,0.0,LCSB
MFOUDYKPLGXPGO,c1ccccc1,212.083847045898,28.0,3.0,1.0,1.0,5.0,20.310000000000002,0.21428571428571427,1.0,1.0,0.0,1.0,WUR
MGWAVDBGNNKXQV,c1ccccc1,279.1591,42.0,6.0,1.0,1.0,6.0,52.60000000000001,0.2,0.0,4.0,0.0,0.0,LCSB
MIZMDSVSLSIMSC,O=C1COC(=O)CNC(=O)COC(=O)CNC(=O)COC(=O)CN1,657.4434509277345,102.0,6.0,1.0,0.0,7.0,139.83,0.26666666666666666,3.0,9.0,0.0,0.0,WUR
MKUXAQIIEYXACX,O=c1nc[nH]c2[nH]cnc12,226.093688964844,27.0,4.0,2.0,2.0,8.0,119.05,0.5,5.0,3.0,0.0,0.0,WUR
MLBZKOGAMRTSKP,c1ccc(C2=NOC(c3ccccc3)C2)cc1,556.062683105469,53.0,6.0,3.0,2.0,12.0,79.78999999999999,0.3888888888888889,3.0,3.0,0.0,8.0,WUR
MLKCGVHIFJBRCD,O=c1[nH]cnn1-c1ccccc1,412.0437,40.0,6.0,2.0,2.0,9.5,66.12,0.4230769230769231,3.0,3.0,0.0,5.0,LCSB
MMCJEAKINANSOL,c1ccccc1,195.095,27.0,1.0,1.0,1.0,5.0,15.27,0.23076923076923078,2.0,0.0,1.0,0.0,LCSB
MMOXZBCLCQITDF,c1ccccc1,192.138412475586,31.0,3.0,1.0,1.0,5.0,20.310000000000002,0.14285714285714285,1.0,1.0,0.0,0.0,WUR
MOUVJGIRLPZEES,c1ccccc1,272.068389892578,32.0,5.0,1.0,1.0,6.0,64.63,0.3333333333333333,1.0,4.0,0.0,1.0,WUR
MPNJTIZLDHWBFX,c1ccccc1,325.027282714844,34.0,6.0,1.0,1.0,5.0,55.56,0.3684210526315789,2.0,2.0,0.0,3.0,WUR
MROJXXOCABQVEF,c1ccccc1,194.0812,25.0,3.0,1.0,1.0,6.0,66.4,0.2857142857142857,1.0,3.0,0.0,0.0,LCSB
MRQIXHXHHPWVIL,c1ccc(N=Nc2cccc3ccccc23)cc1,249.1022,31.0,2.0,3.0,3.0,12.5,44.95,0.15789473684210525,2.0,1.0,0.0,0.0,LCSB
MVQUJEUCFOGFJU,c1ccccc1,216.0786,28.0,5.0,1.0,1.0,4.0,43.7,0.2857142857142857,1.0,2.0,0.0,1.0,LCSB
MWKVXOJATACCCH,C1=NOC(c2ccccc2)(c2ccccc2)C1,296.1281,39.0,4.0,3.0,2.0,11.0,47.89,0.18181818181818182,1.0,3.0,0.0,0.0,LCSB
MWYHLEQJTQJHSS,c1ccc(OCCCCc2nnn[nH]2)cc1,319.1765,45.0,9.0,2.0,2.0,8.5,100.99000000000001,0.30434782608695654,4.0,3.0,0.0,0.0,LCSB
MXHTZQSKTCCMFG,c1ccc(CN(Cc2ccccc2)Cc2ccccc2)cc1,288.1747,43.0,6.0,3.0,3.0,12.0,3.24,0.045454545454545456,1.0,0.0,0.0,0.0,LCSB
MXMXHPPIGKYTAR,c1ccsc1,268.118621826172,38.0,4.0,1.0,1.0,5.5,29.1,0.23529411764705882,1.0,1.0,1.0,0.0,WUR
NBMKJKDGKREAPL,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2CCC[C@H]21,409.177551269531,57.0,2.0,4.0,0.0,8.0,94.83,0.21428571428571427,0.0,5.0,0.0,1.0,WUR
NBNTWDUNCHRWMT,c1ccc(C(c2ccccc2)c2cccnc2)cc1,330.0447,35.0,3.0,3.0,3.0,12.0,33.120000000000005,0.18181818181818182,1.0,1.0,0.0,2.0,LCSB
NDAUXUAQIAJITI,c1ccccc1,240.159408569336,38.0,4.0,1.0,1.0,4.0,72.72,0.23529411764705882,1.0,3.0,0.0,0.0,WUR
NDNUANOUGZGEPO,C1CCNCC1,128.143402099609,26.0,2.0,1.0,0.0,1.0,12.03,0.1111111111111111,1.0,0.0,0.0,0.0,WUR
NEBPTMCRLHKPOB,c1ccc(Cc2ccccc2)cc1,194.0964,26.0,2.0,2.0,2.0,10.0,23.79,0.06666666666666667,1.0,0.0,0.0,0.0,LCSB
NEKOXWSIMFDGMA,c1ccccc1,310.1761,45.0,8.0,1.0,1.0,6.0,89.51999999999998,0.3181818181818182,3.0,4.0,0.0,0.0,LCSB
NHDHVHZZCFYRSB,c1ccc(Oc2ccc(OCCOc3ccccn3)cc2)cc1,322.1438,43.0,7.0,3.0,3.0,12.0,40.58,0.16666666666666666,1.0,3.0,0.0,0.0,LCSB
NHKWRRHZTGQJMT,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1,481.3213,76.0,12.0,4.0,3.0,15.0,33.2,0.08333333333333333,2.0,1.0,0.0,0.0,LCSB
NHOWDZOIZKMVAI,c1ccc(C(c2ccccc2)c2cncnc2)cc1,331.0399,34.0,3.0,3.0,3.0,12.0,46.010000000000005,0.22727272727272727,2.0,1.0,0.0,2.0,LCSB
NHUHCSRWZMLRLA,O=S(=O)(Nc1ccno1)c1ccccc1,268.075,31.0,3.0,2.0,2.0,9.5,98.22,0.3888888888888889,3.0,3.0,1.0,0.0,LCSB
NHZLNPMOSADWGC,O=S(=O)(Nc1cnc2ccccc2n1)c1ccccc1,301.0754,33.0,3.0,3.0,3.0,13.5,97.97,0.3333333333333333,4.0,2.0,1.0,0.0,LCSB
NIBCDDKWFDEBEP,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn(Cc3ccccn3)nc12,566.2544,75.0,10.0,5.0,4.0,19.0,126.31,0.3,7.0,4.0,1.0,0.0,LCSB
NJDBZBVQIMZWPP,c1ncc(CCCCCCCc2ccc3c(n2)NCCC3)cn1,383.2442,58.0,10.0,3.0,2.0,10.0,88.0,0.21428571428571427,4.0,2.0,0.0,0.0,LCSB
NJGBTKGETPDVIK,c1ccccc1,165.091,24.0,3.0,1.0,1.0,5.0,37.3,0.16666666666666666,0.0,2.0,0.0,0.0,LCSB
NJKDOADNQSYQEV,c1ccccc1,777.862609863281,53.0,10.0,1.0,1.0,7.0,179.66,0.45161290322580644,3.0,8.0,0.0,3.0,WUR
NJPQAIBZIHNJDO,O=C1CCCN1,254.2478,49.0,11.0,1.0,0.0,2.0,20.310000000000002,0.1111111111111111,1.0,1.0,0.0,0.0,LCSB
NJXZWIIMWNEOGJ,O=C1N(S(=O)(=O)c2ccccc2)c2ccccc2[C@]1(c1ccccc1)N1CCCC1,630.1671,75.0,8.0,5.0,3.0,18.0,125.91999999999999,0.3023255813953488,3.0,8.0,1.0,1.0,LCSB
NKFNBVMJTSYZDV,__ACYCLIC__NKFNBVMJTSYZDV,274.2741,54.0,15.0,0.0,0.0,0.0,43.7,0.15789473684210525,1.0,2.0,0.0,0.0,LCSB
NKRQJWQYBNTAEV,O=C1CCC[C@]2(CO2)C(=O)O[C@@H]2CC[NH+]3CC=C(CO1)[C@H]23,368.170867919922,51.0,0.0,4.0,0.0,7.0,108.42000000000002,0.3076923076923077,1.0,7.0,0.0,0.0,WUR
NLYNUTMZTCLNOO,c1ccccc1,292.969116210938,25.0,2.0,1.0,1.0,5.0,41.57,0.4,2.0,2.0,0.0,2.0,WUR
NNCAWEWCFVZOGF,C1CC[NH2+]CC1,114.12762069702151,24.0,0.0,1.0,0.0,1.0,0.0,0.125,1.0,0.0,0.0,0.0,WUR
NNJVILVZKWQKPM,c1ccccc1,235.180557250977,39.0,5.0,1.0,1.0,5.0,32.34,0.17647058823529413,2.0,1.0,0.0,0.0,WUR
NNKVPIKMPCQWCG,__ACYCLIC__NNKVPIKMPCQWCG,142.009033203125,15.0,2.0,0.0,0.0,1.0,52.32,0.7142857142857143,1.0,2.0,1.0,0.0,WUR
NOCJXYPHIIZEHN,O=c1ccn(-c2ccccc2)c2cc(N3CCNCC3)ccc12,400.146850585938,48.0,3.0,4.0,3.0,14.5,65.78,0.27586206896551724,3.0,3.0,0.0,2.0,WUR
NPAGDVCDWIYMMC,O=C1C=C2CC[C@@H]3[C@H](CCC4CCC[C@H]43)[C@H]2CC1,275.200576782227,46.0,0.0,4.0,0.0,6.0,37.3,0.1,0.0,2.0,0.0,0.0,WUR
NPECRXRQVYMQGY,c1ccccc1,179.153884887695,31.0,2.0,1.0,1.0,4.0,52.04,0.15384615384615385,2.0,0.0,0.0,0.0,WUR
NQCPECCCWDWTJJ,O=c1cc[nH]cn1,182.12890625,28.0,3.0,1.0,1.0,5.0,48.99,0.3076923076923077,3.0,1.0,0.0,0.0,WUR
NQLVQOSNDJXLKG,c1ccccc1,252.141799926758,38.0,6.0,1.0,1.0,5.0,20.310000000000002,0.17647058823529413,1.0,1.0,1.0,0.0,WUR
NQSMEZJWJJVYOI,O=C(c1ccccc1)c1ccccc1,241.085861206055,30.0,3.0,2.0,2.0,10.0,43.370000000000005,0.16666666666666666,0.0,3.0,0.0,0.0,WUR
NRZWQKGABZFFKE,__ACYCLIC__NRZWQKGABZFFKE,77.0419082641602,13.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,WUR
NTAFJUSDNOSFFY,c1c[nH]cn1,170.092338562012,23.0,2.0,1.0,1.0,4.5,60.96,0.4166666666666667,3.0,2.0,0.0,0.0,WUR
NUPJIGQFXCQJBK,O=C1CN=C(c2ccccn2)N1,306.1448,41.0,5.0,2.0,1.0,8.0,100.88,0.3181818181818182,3.0,4.0,0.0,0.0,LCSB
NVEPPWDVLBMNMB,C(=C\c1cccs1)/C1=NCCCN1,221.11067199707,31.0,2.0,2.0,1.0,6.5,15.6,0.2,2.0,0.0,1.0,0.0,WUR
NVGOPFQZYCNLDU,O=c1cccnn1-c1ccccc1,304.0459,29.0,2.0,2.0,2.0,9.0,46.92,0.4,3.0,1.0,0.0,4.0,LCSB
NVKAWKQGWWIWPM,O=C1CCC2[C@H](CC[C@H]3[C@@H]4CCCC4CC[C@H]23)C1,291.231903076172,51.0,0.0,4.0,0.0,5.0,37.3,0.09523809523809523,0.0,2.0,0.0,0.0,WUR
NWBJYWHLCVSVIJ,c1ccc(CNc2[nH]cnc3ncnc2-3)cc1,226.1087,28.0,3.0,3.0,1.0,10.5,66.49000000000001,0.29411764705882354,5.0,0.0,0.0,0.0,LCSB
NWIVYGKSHSJHEF,c1ccc(Cc2ccccc2)cc1,311.2482,53.0,6.0,2.0,2.0,8.0,52.04,0.08695652173913043,2.0,0.0,0.0,0.0,LCSB
NWUWYYSKZYIQAE,c1ccccc1,321.2173,51.0,6.0,1.0,1.0,6.0,67.42999999999999,0.21739130434782608,2.0,3.0,0.0,0.0,LCSB
NXJCRELRQHZBQA,O=c1ccc2ccccc2o1,207.0652,25.0,2.0,2.0,2.0,8.5,48.67,0.26666666666666666,0.0,4.0,0.0,0.0,LCSB
NXQDBZGWYSEGFL,c1ccccc1,368.030700683594,40.0,7.0,1.0,1.0,6.0,38.77,0.38095238095238093,1.0,3.0,2.0,1.0,WUR
